time,r11i1p1f1,r10i1p2f1,r11i1p2f1,r13i1p1f1,r13i1p2f1,r14i1p1f1,r10i1p1f1,r12i1p1f1,r12i1p2f1,r25i1p2f1,r9i1p2f1,r8i1p2f1,r9i1p1f1,r4i1p1f1,r4i1p2f1,r5i1p2f1,r6i1p1f1,r7i1p1f1,r7i1p2f1,r8i1p1f1,r5i1p1f1,r1i1p2f1,r19i1p1f1,r20i1p1f1,r21i1p1f1,r22i1p1f1,r20i1p2f1,r21i1p2f1,r1i1p1f1,r19i1p2f1,r24i1p1f1,r39i1p2f1,r3i1p1f1,r38i1p2f1,r24i1p2f1,r40i1p2f1,r3i1p2f1,r36i1p2f1,r37i1p2f1,r29i1p2f1,r27i1p2f1,r2i1p1f1,r25i1p1f1,r26i1p2f1,r22i1p2f1,r23i1p2f1,r23i1p1f1,r28i1p2f1,r18i1p1f1,r18i1p2f1,r17i1p1f1,r16i1p1f1,r15i1p2f1,r15i1p1f1,r14i1p2f1,r2i1p2f1,r35i1p2f1,r34i1p2f1,r30i1p2f1,r17i1p2f1,r16i1p2f1,r32i1p2f1,r31i1p2f1,r33i1p2f1,r6i1p2f1
2008-01-16 12:00:00,5.682805,6.0805907,6.0541897,5.5720124,5.39474,5.7662916,5.6150184,5.402945,4.8554645,5.337143,5.7592096,5.1204495,5.487271,5.175528,5.1381264,6.5625854,5.20343,5.8703957,6.7350006,5.01628,4.981057,5.375476,5.802585,4.9903126,6.105045,5.481012,5.7434263,5.15355,5.1957397,5.8438993,5.2490396,5.6124177,5.608931,6.055448,6.545354,4.977988,5.603506,4.1067553,6.760629,5.769628,6.168089,6.0012636,5.1979766,5.601729,5.290588,5.656349,5.057633,5.2072697,5.04424,6.732305,6.0329638,5.3246484,4.97365,5.123901,5.4603777,5.6733007,5.4419885,5.9558105,6.880767,5.261801,4.8895416,5.553479,5.190013,4.9245796,5.6677165
2008-02-15 00:00:00,6.346707,5.3261895,5.884122,5.9498262,6.2941337,4.956834,6.189659,6.103797,6.7686524,6.232302,4.8202896,4.381537,5.955325,4.5365,4.7312,6.3768606,5.141806,4.77669,6.072043,5.059799,4.154685,5.243835,6.7216578,4.981424,4.859,6.2846017,5.320376,5.247377,4.3224573,5.310257,5.8172007,4.739277,6.677095,5.8048863,6.237178,5.0855384,5.1603303,5.3215075,5.34993,5.1743407,4.8462157,5.3122673,5.6495333,6.188393,6.3840227,5.2091284,6.397535,5.6375,5.608035,6.562285,5.215679,5.1184144,5.5322275,5.7184343,4.6223598,6.3916903,7.3098097,4.847993,5.4188333,6.2195325,4.5785604,5.9828978,4.92572,5.09558,5.772651
2008-03-16 12:00:00,6.1188273,5.040624,5.982415,6.123272,5.9026747,6.5584154,5.9827766,5.199093,6.1062655,5.0658956,5.9305763,5.1713586,5.6275754,5.0846877,5.521089,5.239911,4.292306,5.3179345,5.6621614,5.9699516,5.207698,4.3279943,5.916026,4.777381,5.0822124,6.034256,5.0919085,5.17826,5.7063627,5.455104,5.710553,6.006115,5.1861963,5.7111654,5.5657406,5.536996,5.2562084,5.6505322,6.126666,5.2517405,4.659877,5.1952105,5.277728,5.2206283,6.550702,5.717762,5.7351866,6.1083193,6.119586,5.7191443,5.6014185,4.2343435,6.1600733,6.3822265,4.6536818,4.7939935,5.297924,5.080001,5.2869973,5.9910874,4.768083,6.6805525,5.124139,6.419694,6.015789
2008-04-16 00:00:00,5.304171,4.255555,4.6003904,5.5565295,5.519367,5.2798123,6.67137,5.4077454,6.0539684,4.511138,4.9606524,5.4660177,5.1735983,5.4699593,4.7943664,4.7953553,4.8211284,5.9656434,4.7505584,5.1554346,5.6440735,4.4489374,4.895383,4.7296305,5.47723,4.0997057,4.6908774,6.110301,4.5543876,5.3871417,5.4238443,6.0053787,5.977341,5.4457603,5.2933054,5.065833,4.9545503,5.587523,5.7472935,5.2059045,5.175374,4.308142,5.1627707,4.8461823,6.1314936,6.200061,5.1597543,4.6013994,5.1943717,4.894857,4.9944067,4.789575,4.8955603,6.043483,4.3716764,5.073331,5.2418656,4.5710382,5.501612,4.950091,5.342701,5.6402726,4.530745,6.2158365,5.2312193
2008-05-16 12:00:00,4.2475677,4.5727715,4.081963,4.226346,4.416821,4.4880385,4.8146973,5.2589564,4.5141463,4.548706,4.134496,3.7958589,5.000352,3.9421554,4.865535,4.654587,4.0741234,4.295939,3.970523,4.7289925,4.373188,3.898682,4.502286,5.1288424,4.3771005,4.21589,4.677964,5.572606,5.590664,4.5303764,5.1707077,4.7569866,4.758337,4.273778,5.088384,4.9555616,4.3946614,4.3069468,4.97243,4.7045913,4.3536897,4.1748056,4.4023175,5.123685,3.5812874,5.0835943,5.127182,4.332156,4.234611,4.2080393,4.691397,3.9043555,4.181171,4.8887377,4.5514936,4.515676,4.3515177,5.0121765,4.7625837,4.420369,4.444702,4.046674,4.191419,5.5136986,5.2350597
2008-06-16 00:00:00,4.342744,4.41315,4.4466524,4.614824,3.8242722,5.2331486,4.824318,4.039445,4.3973083,4.357014,3.8105645,4.4625883,4.292503,4.4802046,4.097253,4.1404343,3.7262845,4.082618,4.53586,4.550607,4.415839,4.169404,4.4585576,3.7569938,3.875386,4.455619,4.7067223,4.248538,4.9224663,4.1450486,4.3260374,4.458724,4.237536,4.689416,4.876583,4.1708107,4.114197,3.7161674,4.3337526,4.8739095,4.4889693,4.505281,4.3771453,4.3757434,4.3974266,4.1114073,4.713672,4.025303,4.22686,4.209893,4.2951546,4.281353,4.3153315,4.0604153,4.37941,4.068524,3.7032304,3.8313358,4.2728724,3.99477,4.2507963,5.1151977,3.9538758,4.449914,3.8736038
2008-07-16 12:00:00,5.155095,4.223573,4.583071,4.8275213,4.946354,5.1827,4.51119,4.0593796,4.4753265,4.1481795,4.1039944,4.1456003,4.615735,4.464966,4.341051,4.7922373,4.3617144,4.997548,4.927133,4.933709,4.05844,4.613221,4.2598786,4.7302313,4.2279844,3.971875,5.0400763,4.5913,4.520896,4.8636217,4.147808,5.020475,5.248826,4.4662485,5.33076,4.6850567,4.853076,4.096212,4.25702,4.348617,4.427821,4.0115085,4.427348,4.851966,4.123931,4.010787,4.2423697,4.0738893,4.027459,4.3600917,4.2448797,3.9729607,4.5380635,4.5199494,4.6078224,4.851533,4.9833336,4.5796156,4.0479918,4.462697,4.4206443,4.666434,4.9845076,4.9148006,4.34484
2008-08-16 12:00:00,5.2489038,4.9562693,4.6412997,4.444803,4.8587666,5.401502,4.97345,4.930789,5.060149,5.443515,4.6418624,4.7785454,4.614631,4.4908657,4.850228,4.820277,4.5055566,5.0010552,4.6846213,5.0662704,4.6764536,4.9070616,4.371024,4.979837,4.626761,4.7114778,5.3782606,4.7950683,4.411515,4.96258,4.535386,4.460067,5.9876246,4.3638964,5.434892,4.6706667,4.9057417,4.9458704,4.635837,4.9743195,4.7899384,4.1870427,4.354192,5.1199517,4.642709,4.4948745,4.7193656,4.6311173,4.3899713,4.245807,4.4563255,4.4036765,4.9674444,4.3951197,4.3675056,5.4367924,4.726038,4.3776803,4.365134,5.2623415,4.874332,5.3650293,4.5679827,4.4477186,4.855478
2008-09-16 00:00:00,5.288194,5.0306463,4.841592,5.324002,5.5319033,5.3457503,5.714362,5.0382166,5.605166,5.806096,5.9182167,5.1053457,4.7878456,4.848213,5.433131,4.7404904,5.8100166,5.6824355,5.234371,5.070593,5.55392,5.1418724,4.9225216,4.5985656,4.8376055,4.946088,4.579864,5.302239,5.289294,4.6343493,4.6846595,5.077448,5.696386,5.343814,4.9518347,4.9181905,4.946121,5.2396445,4.988444,4.947303,5.860784,4.681132,4.5753074,4.9160404,5.0865173,4.9227257,5.835389,4.974517,4.9238853,4.7249284,4.6320357,5.3574114,4.5887904,4.912698,5.0176015,4.63051,4.81078,5.1514473,5.191327,4.9792724,5.126348,5.291209,5.2423773,5.573888,4.6701875
2008-10-16 12:00:00,5.108136,5.3237305,4.9815316,5.461585,5.451764,6.107427,4.958541,5.423664,5.446144,4.921839,5.128503,4.9846168,5.189292,5.255043,4.476416,5.177635,4.366622,5.072814,5.313845,4.8848295,5.165319,5.0611315,5.6783547,5.113113,5.2503433,4.8639073,5.373908,5.166692,5.1439896,5.3937964,4.6300287,5.309081,5.290347,5.6732483,5.0188913,5.0853314,5.3742332,4.917615,4.8934026,5.068605,5.8464084,4.64732,4.2857428,5.4705057,5.1578746,5.065608,5.368254,5.3981237,5.482383,5.1171265,5.0154157,4.9373255,5.1387663,5.5041366,5.4221125,4.807845,5.1264086,4.724622,5.046643,4.655551,5.0290084,4.869285,4.679858,5.1238713,4.9708834
2008-11-16 00:00:00,5.487922,4.8277445,5.283755,5.4114437,5.387941,5.763869,5.796028,5.4716454,6.0696697,5.507459,4.769864,4.621592,5.5027137,5.3100333,4.7321005,5.718927,5.449201,5.4342184,4.72449,4.910497,5.6874986,5.382011,4.684821,5.630173,4.960404,4.263793,5.1934447,5.2032447,5.7431574,5.123572,5.587355,5.305625,5.6698675,5.7089205,5.944825,4.6938033,5.0212045,6.0243278,4.434291,5.7118173,5.3918657,4.469026,5.416321,5.3893943,5.4807405,5.4615555,5.033168,5.9194403,6.218904,5.4424844,4.5216227,5.1548553,4.880554,5.052932,5.2177744,4.808205,6.085329,5.176521,5.479188,4.788594,6.022958,5.0028815,6.2617,4.8600073,5.2752995
2008-12-16 12:00:00,5.819102,5.067554,5.499585,6.618347,5.6829934,5.7805557,5.3151517,6.274472,5.566437,4.727004,5.264318,4.940041,4.643708,5.1936216,5.798657,6.4140687,5.432537,5.67668,5.5978246,6.738607,5.1137733,6.2775087,6.550704,5.5446496,5.4927764,5.1895094,5.129006,5.602806,6.0110087,4.9348564,5.581849,5.8690805,4.594721,6.4485273,6.7397394,4.842916,5.0559883,5.0720773,6.464883,6.644262,5.915843,5.227206,5.993391,5.745028,5.4303665,6.4560866,5.5614433,5.293795,4.748992,5.2486687,5.1551604,5.5869565,4.529967,5.941449,5.9457526,5.648017,5.3756857,4.7655473,5.0906935,5.4709754,5.5033293,5.4147916,4.4687915,5.9631815,6.1258726
2009-01-16 12:00:00,6.274241,4.9740334,5.178707,6.283175,5.4149313,5.862864,5.804148,5.503806,5.1744747,5.538064,5.263028,5.4941225,5.8703165,5.633477,5.5798926,5.7034698,4.915282,5.042975,5.346986,6.0170617,5.0005646,4.707399,5.470641,4.7068124,5.2506256,6.3893023,5.208157,4.0450473,5.0689735,4.8486953,4.9325094,5.581051,5.2530036,5.7317276,5.7896338,5.765657,5.9560027,5.9848785,5.9204974,5.076335,5.267426,6.403366,5.9674726,5.6690187,4.9334764,5.964844,6.4531965,5.277115,5.8071027,4.921405,5.487407,4.856941,6.045133,5.9817276,6.4175506,5.808141,5.7279086,5.601316,5.992727,4.9910684,5.879754,4.9161105,5.1577024,5.6488347,5.7016006
2009-02-15 00:00:00,5.1727104,5.1285276,5.490361,4.4156213,5.6105638,5.35472,6.9213037,5.476943,5.817893,5.1706986,5.844901,6.3245745,6.7678833,6.5429688,6.075658,5.3856707,4.942132,4.9589267,6.9523683,5.04755,6.2342587,5.298583,6.207097,4.425126,5.27984,6.0375457,6.0458207,4.693058,5.3557305,5.779689,4.7486095,5.973877,5.290471,6.358872,6.3631873,6.5009904,6.1334696,5.1440725,6.0742354,6.4358,6.024868,6.128896,5.5264616,6.320811,5.052417,5.9656453,6.0178576,5.230554,6.6824465,5.8935723,6.005873,4.9839454,6.404292,4.8235254,5.6282377,4.481395,5.9390492,5.663475,5.8137374,5.309439,4.818053,6.2939954,5.7143707,5.7699113,6.760774
2009-03-16 12:00:00,5.699672,4.7977324,4.56927,6.354126,5.300868,5.054628,6.1561375,6.402302,6.5166445,4.7934256,5.0955687,5.7897787,5.705117,5.169303,4.9986353,6.5503907,5.368731,5.820098,5.12161,5.851372,5.351997,5.2415094,6.7410355,6.303519,5.07726,6.2484803,5.0853624,5.6710334,5.2350583,6.0341825,6.3920074,6.4931555,5.5705576,5.826669,6.6575117,4.7944007,5.355235,4.8456774,5.95053,5.5969963,5.191819,5.3445115,5.2593584,5.351371,6.544314,6.5142097,5.5944858,5.5243964,6.284234,5.6147313,5.749155,5.0924416,5.659021,4.878106,5.042837,4.438363,5.6972785,4.9434614,4.898967,6.021111,6.0931673,6.9332123,4.834452,5.1572204,5.161951
2009-04-16 00:00:00,5.406825,5.2871675,4.9569187,4.8843575,5.1141596,5.6471887,6.7814775,5.5686746,4.6131096,5.04292,5.711911,4.875518,4.381533,4.85543,4.3453407,6.5728035,5.300723,5.4567175,5.7152586,4.7960725,4.6585927,5.3455853,5.3571725,4.7595334,6.0251493,5.4385734,6.058626,5.318616,4.7534113,4.403721,5.307418,5.2400026,4.6439013,5.320085,6.164074,4.899164,5.820716,4.9797487,4.702245,5.01781,5.4215245,5.8575945,5.7157745,5.272258,4.6092978,6.4503417,6.7742476,4.3990684,6.1270914,5.6474237,5.8930798,5.087905,4.50945,5.4906917,5.9133024,5.1676283,4.7889566,4.5634503,4.7816367,4.6191688,6.050903,5.4148498,5.211558,4.6455927,5.885863
2009-05-16 12:00:00,4.549354,4.78708,4.4328794,5.306356,4.2223687,4.5078535,5.4648795,4.675625,4.536743,4.7002254,4.5945497,4.621425,4.6581125,5.5766053,4.1019588,5.314824,5.8293467,4.7738814,5.597382,4.3390017,5.196001,4.277935,5.2619953,4.907322,5.1711526,4.6611795,4.706721,4.4872003,5.062576,4.350438,4.9389772,4.3376975,5.290386,4.108039,4.7153983,5.5550737,4.564985,5.3990555,4.539768,3.9263847,4.8987513,4.348316,4.6758394,4.5826025,4.619396,4.7070284,5.078054,4.630452,5.2885256,4.4489703,5.1821833,4.5005097,4.6492434,5.1640816,4.351218,4.2626715,4.9494195,5.2757206,4.8796644,5.3557754,5.4944086,4.1946936,4.527743,4.477867,4.410125
2009-06-16 00:00:00,4.291119,4.3306513,4.604882,4.200035,4.502201,4.1812453,4.01436,3.7668648,3.6106179,4.2897744,4.645002,4.0393195,4.2789116,4.1567125,4.177504,4.9639935,5.0684533,4.126718,4.1715546,4.9787207,5.590706,5.402288,4.4786844,4.0373926,5.0282273,4.684794,5.010287,3.938874,4.778379,3.9519086,4.6151695,3.7447014,4.3024125,3.883089,4.1973786,4.016113,4.1143446,5.0625296,3.6998038,4.1922135,3.7956493,4.039968,4.344821,4.5756674,4.0458536,5.4418917,4.3634057,4.236462,5.1110387,4.5668807,5.409692,5.020265,4.4663873,4.9191885,4.1912985,4.670803,4.8565845,5.0341654,4.7594457,4.7996645,4.463956,4.928168,3.9540107,4.408351,4.638715
2009-07-16 12:00:00,4.1426516,4.183129,5.192721,4.031228,4.382075,4.6317396,4.9268117,4.7166114,4.3428755,3.928257,3.9686036,3.9729607,4.166054,4.674277,4.9247937,5.466773,4.617864,4.2557464,4.8097568,4.4468775,4.882319,4.930452,4.150509,4.495196,5.340517,4.33977,4.2818584,4.0023537,4.4776583,4.530983,4.332675,4.648912,4.9513426,4.194869,4.8798804,5.0676966,4.0474825,3.8342757,4.5841913,4.666461,3.6384437,4.2559214,5.0828857,4.2501,4.41084,5.5316935,4.3720803,4.10186,5.1984434,4.539708,4.5867434,4.727239,4.6812134,4.9166517,3.8673985,3.8600125,3.8770893,4.7041492,3.8849635,4.0112457,4.642797,4.906445,4.1575193,4.310234,4.245394
2009-08-16 12:00:00,5.259849,5.38909,5.196208,4.594631,5.0628614,5.138655,5.075139,6.0261393,4.6057587,4.3649545,4.798596,4.67237,4.993964,4.4985795,5.520682,5.3453665,5.0434647,4.590949,5.0918756,4.5990405,4.2565894,4.389582,4.495664,4.3309283,4.8790107,4.991226,5.0421815,4.1752496,4.310752,5.0097,5.038218,4.627029,5.2326984,4.3260303,5.1255517,4.5689416,5.134094,4.9742203,4.3744197,4.8123574,4.5119715,4.5652533,4.679141,4.462632,5.024648,5.065148,5.546122,4.133366,4.4389277,4.388369,5.1416807,5.8746347,4.681818,4.856178,5.098477,4.925377,4.1801744,4.9512396,4.589329,4.655009,4.5815573,5.293866,4.900723,4.511712,5.050509
2009-09-16 00:00:00,5.7691774,5.353199,5.190873,4.9590597,5.3171334,4.845046,5.5160446,5.2500243,5.4621267,5.023209,5.2173505,4.86807,5.5071373,5.065062,5.533272,5.58837,4.972541,5.2630243,4.9725504,4.469734,5.591632,4.802286,4.9503484,5.3579407,5.915917,5.5808115,5.3110847,4.8214297,4.7980356,5.069175,5.425863,5.0948024,5.5325093,4.627584,4.601938,5.0118666,5.308927,5.3900537,4.9017496,5.526459,5.03271,5.3759584,5.563357,5.4676313,4.60207,5.672895,5.068931,4.9756255,5.6083627,4.630366,5.688014,4.5341744,5.273708,5.803783,5.354642,6.0436354,4.920029,4.5743685,5.546253,5.540728,5.022758,5.165786,5.1056848,5.0224843,5.0973206
2009-10-16 12:00:00,4.7263603,5.004586,5.434922,4.9617233,5.528382,5.7293806,6.5090194,5.4898233,4.904846,5.038723,4.6788554,4.615594,5.67229,5.350499,5.4519134,5.9161363,5.1317906,5.742784,6.0322204,5.9530115,5.5530257,5.5343566,5.7327204,4.7905273,6.077558,5.518055,5.771344,5.551091,5.314038,4.756757,5.2451243,5.6099715,5.4508123,5.158863,5.100372,6.088483,5.9539194,5.575159,4.6635957,5.6526775,4.397595,5.483354,5.574836,5.728646,5.10657,5.4377613,5.5679407,4.910771,5.2050447,5.0053034,5.311816,5.9321036,4.5550556,5.314617,5.369609,5.2498956,5.187667,5.039216,5.141883,5.0705175,4.683409,5.4936705,4.6158967,5.178809,5.374035
2009-11-16 00:00:00,4.792778,5.222348,6.0828524,5.027505,4.8027816,5.6742773,5.292139,5.651923,4.8108263,4.823012,6.031417,5.2840147,5.1257005,5.1234064,5.6923065,5.0960608,5.851599,5.7173696,5.2525053,5.1753416,5.2515388,5.232852,5.7489142,5.1177206,6.498225,4.6433654,6.468547,5.2090335,5.4575663,5.2875986,5.1541395,5.6566715,5.5618052,4.8874474,5.0101895,5.1555047,6.013626,5.165289,5.204217,5.7500043,4.6784873,5.748915,6.533498,6.0885153,5.376127,5.1753006,5.6196775,5.270161,5.4863024,5.124671,5.654037,5.0476356,5.3796754,5.679204,4.891091,4.8018384,5.099864,5.919196,5.212404,5.5051193,4.8660955,4.786072,5.631373,5.646904,4.6275587
2009-12-16 12:00:00,5.6775627,6.253613,5.2786875,5.18487,5.682021,5.948908,5.487222,6.3522224,5.2369466,5.1646047,6.2754645,4.3817115,5.537562,4.48707,5.529341,5.547389,5.702703,5.4096155,5.6352324,5.666665,5.2226496,5.116114,5.0323205,4.330161,5.897931,5.722696,4.4719925,5.1683054,5.0502424,4.90677,5.2244935,5.5226707,5.242183,5.603143,5.607007,5.4954085,6.226865,6.15282,5.6920075,4.8770676,5.055819,5.4718237,5.367849,4.788983,6.2964478,5.4026604,5.2465124,4.771489,5.849262,5.631084,6.5538588,5.2791066,4.533002,5.533268,5.53486,5.5388002,5.422007,5.0205917,5.31009,5.319754,4.81586,4.8152404,5.924827,5.0940657,4.775962
2010-01-16 12:00:00,6.305673,5.6118116,5.374556,6.300662,5.30681,5.822365,5.2550306,4.847365,6.0924034,5.8272395,5.764245,4.8226247,5.837156,5.902125,5.1928535,4.831795,5.105775,5.512356,5.362788,4.4530344,4.9407187,5.7237387,5.8824096,5.685324,6.23042,5.990514,5.8949165,5.50566,6.7842703,4.4912753,5.5339546,5.3401313,5.546023,5.5257797,5.696616,5.9220996,5.9305406,5.2561235,5.573076,5.120986,5.2959366,4.994664,6.05348,5.9626064,5.854707,6.365664,6.6606216,5.1125803,5.122696,6.1795516,6.109899,6.3399796,5.944906,5.6397495,5.4473352,4.4023085,4.7434072,6.039804,5.4559927,5.053088,5.694165,5.2014604,5.464147,4.8270426,5.4978666
2010-02-15 00:00:00,6.095813,5.185937,6.445676,5.2887177,5.8960576,5.0128503,5.6875052,4.75863,5.7035646,5.4479227,6.90507,4.853411,4.477673,5.5420566,5.1544356,5.7939405,5.493254,5.7903566,5.7412615,5.137595,5.5937877,5.55787,5.715991,5.2660346,5.7886,4.6198764,5.0201187,5.6305046,4.8634844,5.789009,5.396468,6.052375,5.982334,5.043559,6.2842035,5.555388,5.712564,5.3349924,4.70121,5.2435837,5.1145506,5.959445,5.6624436,5.3190603,5.9611726,5.499711,5.204208,4.5719247,5.2373896,5.727994,7.276662,5.733613,6.129254,4.7519064,6.0518913,5.7580643,5.5248647,5.7644815,5.3518343,4.579092,5.815,6.0597625,5.2618933,5.269206,6.392573
2010-03-16 12:00:00,6.2157927,5.2387643,5.886927,5.856782,5.4895024,5.428009,5.051242,5.113334,5.49832,4.707486,6.291722,5.4781365,5.573713,5.457364,5.7484503,5.789492,5.8866224,5.421401,5.89106,4.74784,5.199586,5.21955,5.9374094,5.435151,5.026291,5.4237566,5.468588,4.711419,6.0612307,5.038642,5.738881,5.237665,5.2138395,5.5943027,4.984376,4.821181,5.770264,5.4641395,5.561671,5.3113947,6.0037193,5.3659153,6.1848307,5.6512146,5.625235,5.1625853,5.34531,4.9362826,5.695677,5.9960074,5.774798,4.7410636,5.7777343,4.7880673,5.458999,5.1640215,5.443238,5.55986,5.7557654,4.633634,4.7904196,5.6104307,6.9755907,4.8369155,5.9465075
2010-04-16 00:00:00,5.4778357,5.2027597,4.8519335,4.507042,5.0495896,5.5888,4.936137,5.2070184,4.6885495,4.1439614,6.191405,5.3490124,5.6966987,4.8565283,5.714904,4.8753004,5.2664995,5.449799,4.760732,5.5999184,5.1833215,5.2682214,4.797291,5.1628485,5.6855574,5.2690744,5.5877714,4.5419703,4.9668646,5.8764052,4.7500386,5.1659737,5.084613,4.3580265,4.9765635,5.1439385,5.350007,4.998736,5.2260146,5.124385,5.5510693,5.085788,4.7452574,5.2291045,5.379711,5.6678824,5.242038,4.725069,6.0780015,5.153077,4.6844983,4.726845,5.3985505,5.980789,4.8701296,5.474452,5.312668,5.280533,5.256906,4.412259,5.3255534,4.8306174,5.657405,5.047449,5.4505973
2010-05-16 12:00:00,4.4073434,4.335093,4.27555,4.814336,5.2857285,4.161419,4.951562,4.5246973,4.7620745,4.4164095,4.8575544,4.9092183,4.0461416,5.0384603,5.1178164,4.085444,4.329177,4.3869934,4.2372484,4.707535,5.0694947,5.0225587,4.3100734,5.017396,3.896965,4.283607,4.744549,4.553741,4.4053493,4.597192,5.0573816,5.2138658,4.9576983,4.0040226,4.276011,4.8595634,5.1749353,4.7199316,4.0273824,4.0312324,4.5624533,4.9765577,4.253693,4.9770174,4.6639276,5.3005795,4.789229,5.0376577,4.8342333,4.7065325,3.645682,4.5461354,3.855296,4.4799027,5.031269,4.1692877,4.9137173,4.779113,4.128735,4.62596,4.4216585,4.5661316,4.8939757,4.7261834,5.028081
2010-06-16 00:00:00,4.379997,3.885699,4.650462,4.032894,4.7403526,4.3828573,4.586011,4.6135597,5.144294,5.342977,4.636599,4.0738873,4.902544,4.018153,4.0479383,4.430526,3.8234954,4.3785987,4.4991937,4.4649568,4.71609,4.3544793,3.8854988,4.613204,4.174571,4.084791,4.4899187,4.287305,4.133744,4.240117,3.9963417,4.0875435,4.662536,5.956745,4.620635,5.1949162,3.9907944,4.074284,4.2954855,4.453541,5.300929,4.0186377,4.730361,4.1259727,4.3977118,3.7196877,4.096275,4.58254,4.448085,4.001691,4.09213,4.828459,4.744165,4.267705,4.4376493,4.7810264,4.7764816,4.419131,3.8611457,3.8078332,3.9848905,4.6409936,4.324057,4.4568996,5.775426
2010-07-16 12:00:00,4.5865073,3.8358505,4.214606,4.8328047,4.7927084,3.850628,5.4928184,3.9345436,5.1060185,4.186148,4.3428698,4.964451,4.8658323,3.9613786,4.1790895,4.710401,3.9926658,4.4465523,4.58243,4.9872985,4.516582,4.459784,4.2154455,4.2636466,4.1368637,4.4958987,5.030688,4.294841,4.382871,5.1521144,4.128058,4.1737986,4.5625515,4.552429,4.251933,4.035506,4.4378605,4.9609103,4.3654356,4.5006638,3.760971,4.3747025,4.9504046,4.0873437,4.398951,4.154971,4.723663,3.829605,5.112193,4.468344,3.9114056,4.2742867,4.2526593,4.573002,3.889616,4.0937395,4.2586327,4.3610883,4.5254517,4.140654,4.6021614,4.928643,4.906745,4.8488293,5.544603
2010-08-16 12:00:00,4.7380037,4.940736,5.019356,5.0077868,5.191332,4.130907,5.0248575,5.269927,4.6780977,4.6781855,4.3033733,4.470887,4.636583,4.9144144,4.4868855,4.1905966,5.04972,4.7448163,4.7926016,4.527736,4.6662936,4.7456617,4.2232137,4.741113,4.200865,5.3884706,5.0732856,4.6230593,4.326083,4.910972,5.271347,3.8411365,4.497632,5.1109285,4.411214,5.13655,5.3576174,4.465213,5.031169,4.491891,4.912797,5.109697,4.987878,5.3396697,4.535823,5.316186,4.8294015,4.3962584,5.26328,4.7237787,5.218168,4.150178,4.5415516,4.704428,4.523967,4.629684,4.832681,5.7644897,4.3779035,4.6789317,4.649812,4.8892374,5.405543,4.3967695,4.880094
2010-09-16 00:00:00,5.190195,5.116779,5.3140554,4.66344,5.9367304,5.5654387,5.1287627,5.256132,5.2008543,4.4701705,5.2080026,5.00006,5.0175557,5.054718,4.8723273,4.918264,4.7473426,5.481363,5.631532,5.576204,5.4337225,5.621413,5.387145,5.4287786,5.7480597,5.012152,4.918103,4.018476,5.8841043,5.491795,5.6792235,5.4040146,4.477502,5.6937995,5.07401,5.153591,6.1444244,5.060342,5.051046,5.3833647,5.128541,4.864272,5.8943686,5.6696634,5.32031,4.909369,5.017618,5.044063,5.693465,4.9558496,4.964181,4.9042573,4.7337255,5.6293197,4.9109344,4.47276,4.9607925,4.8416314,5.4808817,4.8379846,4.709864,5.433749,6.013565,5.737607,5.5467596
2010-10-16 12:00:00,5.906798,4.812606,4.6854234,5.018846,5.6589494,5.794053,5.399992,5.51887,5.2800074,5.7531466,5.3379335,5.0109963,4.8054166,5.5206094,5.570837,5.369158,5.00149,5.241029,5.8456955,5.190977,5.3904676,5.119906,5.425354,5.1741157,5.0075073,5.103147,5.446673,5.3978343,5.437658,5.4784193,5.1681256,5.8080344,4.8962927,5.462672,6.019664,4.999776,5.147578,5.6544437,4.913381,5.2717466,4.5335875,5.222037,4.948783,5.166827,5.504472,5.207792,5.225322,5.295366,5.851743,5.530476,5.460566,5.0564528,5.3273134,5.780196,4.441168,5.8399215,5.076545,4.9071627,4.980793,5.911479,4.825513,5.775436,5.8106585,4.858665,5.942314
2010-11-16 00:00:00,5.737681,5.3482084,5.0072694,5.85376,5.353952,5.120355,6.171095,5.6808853,4.909294,5.243364,5.213567,4.997363,6.204824,5.2871265,5.0861864,5.8733172,5.241927,5.0459914,6.410347,4.956706,5.797925,5.3879023,6.0285187,5.841268,5.631482,5.0872383,6.184678,5.5148516,4.2139406,4.7258987,5.2838044,5.007152,6.0615387,5.502024,4.831668,5.4553037,5.379227,5.432288,5.2012777,5.010878,5.64298,5.8861747,5.8782763,5.3974867,4.994946,5.1356573,5.1872487,5.1042314,5.181074,6.5601883,6.1344137,5.011064,5.5041127,4.9599876,4.9744124,5.261817,5.1807637,5.452327,4.83939,5.140845,5.195769,5.1385016,4.79806,5.6385965,5.825508
2010-12-16 12:00:00,6.3227453,4.8910565,4.6379266,5.4416513,4.676123,5.6560965,5.4723577,6.171778,5.18092,5.252289,5.7495704,5.780643,6.348273,6.7868333,5.5164576,5.841127,6.0059104,5.3850064,5.8719234,6.269164,4.9580317,4.824382,6.0753756,5.50198,5.443867,4.9978843,5.5337706,5.6215105,4.953139,4.621259,5.303305,6.1295943,6.2368956,5.335406,5.8756113,5.189929,5.4713516,5.38096,5.3348837,4.848172,5.854524,5.9838843,5.2760935,5.6594796,6.0605974,7.047948,7.170325,5.3186173,5.1929197,5.4796453,6.027789,4.828803,6.055491,5.2255487,5.3427935,5.6704674,5.787982,5.037762,5.65358,5.359121,4.737603,5.881325,4.768048,5.0403886,5.870446
