time,r8i1p1f1,r2i1p1f1,r30i1p1f1,r31i1p1f1,r29i1p1f1,r3i1p1f1,r6i1p1f1,r27i1p1f1,r7i1p1f1,r9i1p1f1,r26i1p1f1,r20i1p1f1,r23i1p1f1,r25i1p1f1,r24i1p1f1,r22i1p1f1,r21i1p1f1,r19i1p1f1,r18i1p1f1,r11i1p1f1,r12i1p1f1,r17i1p1f1,r16i1p1f1,r1i1p1f1,r5i1p1f1,r4i1p1f1,r28i1p1f1,r14i1p1f1,r13i1p1f1,r10i1p1f1,r15i1p1f1,r32i1p1f1
2011-08-16 12:00:00,4.8393226,4.76356,5.0479465,5.5389957,4.943341,5.282475,5.4109373,4.6588674,5.080096,5.2553325,5.074283,5.326069,5.5387735,4.947348,4.5785694,5.275614,5.850951,5.430582,5.497996,5.036908,5.6269093,5.522881,4.6954136,4.9887595,5.415487,5.0013995,5.1365724,4.9533734,4.857888,5.2913637,4.986399,5.999337
2011-09-16 00:00:00,5.523058,5.702892,5.6375394,6.2046566,5.42034,5.9764214,6.001074,5.110915,5.9815164,5.968118,6.2370443,6.016115,6.092551,5.618235,4.968986,5.528842,5.7325144,5.2789807,5.7709293,5.3343053,6.143995,5.9666615,5.7013683,5.6793733,5.9696574,5.325147,5.4305134,5.5414615,5.208097,5.705338,5.8667293,5.4746037
2011-10-16 12:00:00,5.6485677,5.2892895,5.2067237,6.622119,4.951209,6.10802,5.863629,5.680588,5.453766,5.3179464,5.9800406,6.175204,5.17089,5.531086,5.2731085,5.000229,5.5734873,5.885244,5.705756,5.479932,6.372326,5.9600353,7.1137266,5.5261593,5.842755,5.369662,5.857007,5.064851,5.6373453,5.4876475,5.7237825,6.0441995
2011-11-16 00:00:00,5.991798,4.7869897,4.5430455,6.789682,5.1067696,5.5966544,5.5884886,5.6727853,5.1364465,5.3413086,4.9501276,5.6497793,5.67864,4.5973234,5.70565,5.4728985,5.9644833,5.3248982,5.424434,5.8055816,5.4907374,4.5041957,5.7043314,4.517589,5.1454196,5.0917563,5.842792,5.0801563,4.846911,5.622579,5.569204,5.807174
2011-12-16 12:00:00,6.0504107,5.248123,4.849858,5.7255383,5.299695,5.766944,4.9793477,4.8726654,5.714048,5.822428,5.558338,5.055906,5.9576745,4.8656826,4.9519405,5.231873,5.2621617,4.9981146,5.1760893,4.8393097,5.6272283,5.461361,5.2957897,5.5383797,5.138073,5.7647424,4.937397,4.6756287,4.8990674,4.9832582,5.0842686,5.6247363
2012-01-16 12:00:00,6.0424833,5.486334,5.193017,4.954867,4.5879927,5.104598,4.7962675,4.3441668,6.2094483,5.3849597,5.0021815,5.5460095,5.624152,4.7199287,5.105454,5.0613713,5.088647,5.0699077,6.031788,5.6475825,5.2833385,4.985477,5.132266,5.1897492,5.4458437,5.631649,5.3325615,5.4810853,5.4592247,5.3549967,5.7296042,5.2030416
2012-02-15 12:00:00,5.5692935,5.0723267,4.946853,5.092469,5.277215,5.456261,5.4760633,4.540027,5.474256,4.832506,4.984658,5.298159,6.1178465,5.246441,6.181481,5.2925067,5.570093,4.675807,5.1835203,4.652642,5.781479,5.044921,5.210558,4.893314,5.2474213,5.19186,5.402627,4.520587,4.304297,5.770877,6.1613884,4.6273556
2012-03-16 12:00:00,5.565573,5.1576514,5.3924975,5.2479815,5.4001713,4.900037,4.7290277,5.4593897,4.710641,5.220853,4.8303876,4.062182,4.49926,4.4392943,5.72876,4.7694,6.031391,5.0987177,5.165449,4.8550153,4.6404333,3.988908,5.250894,4.898634,6.1156435,4.639034,5.169983,4.551471,4.3809915,4.6137447,4.6666355,4.915559
2012-04-16 00:00:00,4.635804,4.3157983,4.6659427,4.921527,4.878281,3.9752874,4.781838,4.876701,4.8217072,4.399526,4.6688795,4.5300694,4.265601,4.2396064,4.921096,4.9307423,5.0187063,4.5672793,4.954226,4.3119626,4.9467154,4.838386,4.772511,4.565975,5.190129,4.6568604,5.8640084,4.294203,4.321318,5.1470327,4.3063498,5.4130206
2012-05-16 12:00:00,4.1275597,4.6727285,4.3904834,4.7402196,5.0808434,4.567878,4.6518474,4.5547576,4.453378,4.67218,4.7382846,4.707979,4.3287497,4.3377023,5.4302816,4.6203885,4.457647,4.9393682,5.3453197,4.470696,4.8474216,4.3939586,4.3406034,4.712351,4.4605265,5.630607,5.1302977,4.5006404,4.1770377,4.8523264,4.6167765,4.1818523
2012-06-16 00:00:00,4.6242714,4.2080126,4.537174,4.8832436,4.579833,4.6538653,4.4706945,5.0608325,4.2280927,4.790323,4.230126,4.32298,4.5980034,4.9518976,4.2030935,4.472822,5.2836123,4.3521185,4.286802,4.911612,4.852354,4.7000637,4.4041543,5.3169136,4.7085958,4.5559473,4.6507006,4.467681,4.346716,5.149906,4.9261518,3.7835574
2012-07-16 12:00:00,4.422352,4.939016,4.799224,4.7937384,4.503068,4.669627,4.514485,5.0606637,5.3017616,4.847641,4.7015085,4.2811413,4.934971,4.516594,4.207036,4.9155827,4.3946767,4.688998,4.5239725,4.6280327,4.73827,5.1539407,4.621601,4.319943,4.853537,4.4205165,4.2854676,5.763134,4.2639184,4.435828,4.190494,4.60118
2012-08-16 12:00:00,4.6619134,5.170365,5.3308077,5.4509797,5.248512,5.69883,4.99757,5.3283195,6.107328,5.3320017,5.1168113,5.093705,5.7582607,5.049902,5.0202985,4.865478,5.6820273,5.333764,4.661716,4.866244,5.431918,5.914621,5.3349667,4.945412,5.0304685,4.6236463,5.6720743,5.5184484,4.9764595,5.016431,4.686833,5.0960345
2012-09-16 00:00:00,5.6843014,5.8051686,5.0508423,6.1381254,5.2860675,6.479258,6.3729777,6.237134,6.5335336,5.6405783,5.4947114,5.305371,5.7585187,5.142465,5.391798,5.1604047,6.1476474,5.3096733,5.6180754,5.9958076,5.910174,6.64324,5.847765,5.5798035,5.5793605,5.4913735,6.676186,5.9554944,5.2739162,5.923108,5.238949,5.955442
2012-10-16 12:00:00,5.824517,5.9845314,5.3673086,6.2930117,5.7992706,5.899079,5.837754,5.8514247,6.175404,5.6399865,5.152612,5.6921477,5.97943,5.348036,5.7209077,5.091711,5.501391,5.442338,5.7497253,5.584995,5.9879065,5.5458546,5.9539447,5.4587345,5.7370706,5.3535056,5.9540462,5.885517,5.426705,6.748473,6.3077207,5.9828486
2012-11-16 00:00:00,4.9458737,5.826,4.909859,5.078931,5.650662,5.635522,5.4414177,6.2515717,5.315116,5.2500157,4.9867535,5.89929,5.984653,4.460953,5.1927795,4.446552,5.5269012,5.346616,5.414448,6.117959,4.9372563,4.7125144,6.5561705,5.3464794,5.196576,5.3705997,5.9540424,5.9756207,5.1017995,5.1870127,5.688187,5.7722054
2012-12-16 12:00:00,5.0407467,5.4512897,4.1362348,5.418955,5.1474953,5.4580927,5.334057,5.6491947,4.565933,4.790662,4.7067666,4.90531,5.422922,5.332783,5.434895,5.1571436,5.815484,5.3465357,5.6591587,4.75008,5.2644553,4.576813,5.594009,5.0169086,5.4138722,5.692051,5.742436,5.8020234,5.235184,5.0406957,5.412262,5.907197
2013-01-16 12:00:00,4.7487173,6.3228765,5.1362543,5.496967,5.4190526,5.3133893,5.1667414,5.1642437,5.261357,4.8241477,5.0067925,4.6161456,5.196551,5.0514073,5.946984,5.277014,5.994633,4.721888,5.086514,5.2062683,5.2604427,5.2840924,5.8358326,4.1294975,5.568006,5.389477,5.0511746,5.0371704,5.527014,4.714506,5.213044,5.0165687
2013-02-15 00:00:00,5.0867434,4.931869,4.345972,5.736629,4.953681,5.998161,6.353476,5.4236093,6.7056704,5.3529487,5.5270443,5.8738503,4.259039,5.3277407,4.529766,4.9805174,5.456353,5.621442,5.432995,4.939593,4.943875,5.0651603,4.9936914,4.9105563,4.4966106,5.5136538,5.784352,4.4549994,5.442929,4.507082,4.431978,5.1895623
2013-03-16 12:00:00,4.6197724,5.083884,4.2270417,5.3453603,4.7689247,5.114736,4.9936604,5.6683187,5.750179,4.5033092,4.76264,5.5872064,4.9315944,4.310238,5.239666,5.2238464,5.1447926,6.0313416,4.968915,4.3225,4.957935,5.0192103,4.888186,5.139883,4.4365673,4.794691,5.1597605,4.602675,4.5825725,4.8315454,4.587894,5.0443563
2013-04-16 00:00:00,5.1381054,4.7968802,4.203408,5.419715,4.6657286,5.1675196,4.618086,4.785213,4.9297643,4.9772687,5.1305814,5.2523103,4.507568,4.3932457,4.8945646,4.3078194,4.3762774,4.1846137,4.4104576,4.091871,5.0506663,4.0604534,5.1900034,4.5804973,4.922556,4.2059207,5.6041617,4.3014116,3.9854934,5.288426,4.8677297,4.2452044
2013-05-16 12:00:00,4.27791,4.5218525,4.6396747,4.389092,5.0038147,4.5945506,3.9553218,5.2716594,4.3891807,4.785504,4.54625,4.7428465,4.4413214,4.192478,4.902324,4.7472258,5.2737293,4.5532475,4.7772584,4.667338,5.043814,4.3671403,4.2925553,4.6546316,4.247818,4.1569614,5.1174417,4.730277,4.556911,4.57602,4.50329,4.5145917
2013-06-16 00:00:00,4.6367064,4.3416324,4.2690053,5.058378,3.994291,5.039737,4.42786,4.7834134,4.29822,4.686331,4.309945,4.701392,5.12946,3.8796518,4.662449,3.865907,4.1292934,4.747384,4.502165,5.01161,4.2290735,5.0167394,4.840331,4.8806906,4.5661616,4.190458,4.168362,4.3942127,4.5154595,5.0806155,4.0099263,5.0789785
2013-07-16 12:00:00,4.962466,4.503537,4.2932796,5.1024423,4.8303523,4.7760396,4.8135524,4.8214417,4.8848615,5.166738,4.672388,4.8100867,5.110543,4.6560645,4.583374,4.289951,4.6354666,4.1282544,5.2601466,5.1499276,5.431009,4.775728,4.97313,4.1767354,4.8072,4.309609,4.855988,5.015615,4.396358,4.808214,4.690881,4.107425
2013-08-16 12:00:00,5.1505194,4.974944,4.5926213,5.354464,5.0038657,5.252506,4.832393,5.4494195,5.777258,4.8461304,5.02758,5.7399025,5.2801857,4.9526715,4.984661,4.702699,6.256842,5.3858447,5.6027017,5.9502325,5.474569,5.4160757,5.277137,4.953933,5.70289,4.435819,5.2924285,4.7359185,5.7967944,5.041947,5.518249,5.371151
2013-09-16 00:00:00,5.8956842,5.627505,5.4330263,6.191446,5.81957,6.0207763,5.037973,5.7690973,5.902908,6.455075,5.067809,6.4155846,6.1707335,4.546638,5.255894,5.4401927,6.8435845,6.190381,5.7235074,5.857712,5.4561834,5.8392673,5.9431133,5.7748523,5.1660767,5.467094,5.997802,5.6750035,5.4815254,6.3693366,6.0474186,6.1686273
2013-10-16 12:00:00,6.289028,5.3082795,5.221566,6.8185215,5.4001474,6.591105,5.2862034,5.826493,5.8026543,5.7722955,5.4567657,6.51703,5.4180727,5.1352844,5.436547,6.0165954,5.9709554,5.262389,5.7231393,5.9224677,6.3919125,6.0377984,5.619221,5.356151,5.7194667,6.2186117,5.7814536,5.7001896,5.84925,5.6394176,5.7118487,6.4557133
2013-11-16 00:00:00,5.2271433,4.802512,4.9487724,6.151101,5.737776,5.8652277,4.3813877,5.473907,5.4081964,4.9532514,5.5179753,6.414953,4.982694,5.1625934,5.1592035,5.6565766,5.693986,4.836289,5.516952,5.4903803,5.865747,5.7452574,5.6194673,4.685549,5.216193,5.0137825,6.44266,6.175899,6.366815,5.3334203,5.646148,5.540375
2013-12-16 12:00:00,5.3734903,5.0174413,5.114307,5.7090015,5.7179756,5.76354,5.3700447,5.1827292,5.2772408,5.7900543,5.0365324,5.779987,6.0567894,4.726377,5.4179664,4.765756,5.3841867,5.2165933,5.363114,5.5369115,5.690229,5.4394903,4.8928466,5.617179,5.0448203,4.2520432,5.403189,5.896877,4.6086764,5.0705566,5.8635397,5.2942934
2014-01-16 12:00:00,4.763647,4.478855,4.520963,5.1547027,5.8457065,6.3855596,5.0504637,5.7751927,4.8890133,4.6250086,5.4591494,5.3963275,4.821596,4.8022137,6.3077188,4.9584394,6.216931,4.9983554,6.0938787,5.054714,4.7406926,4.9080243,5.3705974,4.938141,5.6175117,5.348392,5.1119814,5.5135155,4.879064,6.549038,5.078254,5.4845023
2014-02-15 00:00:00,5.1434155,3.9138815,5.384508,5.270196,4.8852444,4.8419952,4.717478,4.065383,6.1830792,5.0734982,4.8181114,5.128462,4.8558893,5.229111,5.650316,4.605826,5.055237,4.9885154,5.703115,5.7580776,5.845775,6.0707917,5.1891117,6.2137766,4.741733,5.557751,5.0022144,4.520469,5.0352955,5.4178185,5.0035396,5.3886356
2014-03-16 12:00:00,4.564659,4.829964,4.3335605,5.1460905,6.1583953,4.626823,4.1390724,4.469466,4.9926124,5.2112384,5.346042,4.89968,4.9001455,4.839234,5.1295466,4.4305725,5.1688046,5.0889683,5.235754,4.9834423,4.7705874,4.873499,6.2210693,4.679579,5.2314086,4.4789305,5.1436734,5.2386117,4.418213,5.081903,4.887589,4.4871364
2014-04-16 00:00:00,5.0919933,5.6293073,4.7224407,5.2268276,5.1669717,4.190396,5.125191,4.9307365,5.463351,4.7652383,5.1710014,4.9412208,4.328291,4.9021854,4.5876017,4.4404254,4.148959,4.765843,4.6883917,5.1939797,5.6085105,4.417086,4.7302766,4.8904605,5.268749,5.100806,4.921085,4.3045735,4.6655846,5.0154943,5.7906666,4.73475
2014-05-16 12:00:00,4.265759,4.449043,4.4040837,5.3443427,4.5130763,4.972747,5.5490746,4.7181807,4.6075673,4.7494273,4.4877906,4.0343666,4.6348853,4.659825,4.4209585,4.7345743,4.5313387,4.304939,4.3881674,4.473144,4.6103177,4.5928974,4.7178016,4.2028127,3.774682,4.516176,4.4936714,3.962973,4.6935983,4.79199,4.165924,4.6792407
2014-06-16 00:00:00,4.9074097,4.535669,4.114414,4.7383666,4.184677,5.100119,4.9822288,4.2103434,4.1953554,4.487335,5.4110937,4.5593038,4.623598,5.4283924,4.9161763,4.3092594,5.2680387,4.7063026,4.454309,4.1676106,4.8063183,4.804832,4.834034,4.71095,4.699393,4.3929586,4.828029,4.406672,4.242726,4.8194547,4.9917793,5.2744794
2014-07-16 12:00:00,5.081962,4.6607122,4.5661273,5.2059245,4.664506,5.4267454,5.0640836,5.025729,4.9654627,4.7763042,5.0836124,4.7771935,4.4961524,5.1161795,4.624647,4.5564146,4.3563824,4.4767003,4.5603952,4.8316264,4.8475657,4.976886,5.231918,4.450199,4.62172,4.765933,4.5360894,4.678648,4.3693285,5.2171946,5.5079975,5.154956
2014-08-16 12:00:00,5.4075403,5.2205653,4.757743,5.843232,4.655911,5.0572224,5.9219317,5.705127,5.1742573,5.455596,5.438297,5.6805916,4.9732885,5.125052,5.6063843,5.185386,5.3615756,4.842218,5.23559,5.266406,5.26701,4.9808507,5.329176,4.924103,5.6296787,5.645634,4.5067344,4.928529,5.0025725,4.624708,5.8345733,5.420567
2014-09-16 00:00:00,5.744494,5.2632446,5.104188,6.0890155,5.1639752,5.967638,5.423496,6.216737,5.6495357,5.24613,6.0744505,5.9707203,5.4757724,5.557205,6.0267344,6.079779,6.250253,5.940533,6.0075593,5.744293,6.1875653,5.978406,6.177637,5.42899,6.0612674,5.7538204,5.8541994,4.9586353,5.598963,6.1507897,5.6705194,5.8712044
2014-10-16 12:00:00,5.447893,5.323953,5.1400867,7.0414248,5.3445005,6.061747,5.225698,6.3742776,5.9347253,5.6415563,5.645185,6.43743,6.034655,5.500354,6.601935,5.6237907,5.2352357,5.4969654,5.3773956,5.9132714,6.6358113,6.1457634,6.727476,6.3837147,5.88201,5.2921047,5.353015,5.5424614,6.576306,6.0141377,5.8125024,5.994309
2014-11-16 00:00:00,5.8862133,5.233186,5.2348166,5.805481,5.018456,6.296292,6.0790234,5.5944695,5.3508067,4.980817,5.356184,6.3310027,5.643506,5.5575995,5.1736197,4.7482367,5.6157203,5.8239055,5.638881,5.6457367,5.7807155,6.13915,5.8896174,5.473742,5.0621967,6.126551,5.2481055,5.6424494,5.371619,6.3551607,5.7720823,6.152418
2014-12-16 12:00:00,5.7700763,5.256119,5.42601,5.003527,5.205824,5.192545,5.101122,5.1828985,5.398727,5.4775596,6.162211,5.548402,5.582263,4.7852283,5.4072742,6.241827,5.740623,5.4139004,5.6676507,5.225058,5.8638463,5.9143987,5.418212,5.0612583,5.75026,5.1332126,5.163841,5.627772,5.373051,5.6233654,5.0253572,5.8559794
