time,r1i1p1f1,r4i1p1f1,r2i1p1f1,r3i1p1f1,r6i1p1f1,r5i1p1f1
1992-06-16 00:00:00,0.051567566,0.068809405,0.04266778,0.049991094,0.03685807,0.05325375
1992-07-16 12:00:00,0.041704487,0.06162372,0.03445726,0.042214982,0.033017624,0.05147358
1992-08-16 12:00:00,0.034759127,0.028215315,0.045205228,0.030659337,0.030741462,0.028125675
1992-09-16 00:00:00,0.050252665,0.06193572,0.03562926,0.044101235,0.059452176,0.03754654
1992-10-16 12:00:00,0.041926976,0.042815067,0.046472292,0.05641838,0.050972775,0.060468536
1992-11-16 00:00:00,0.066350915,0.040225953,0.05951002,0.054743104,0.05564194,0.06147836
1992-12-16 12:00:00,0.060778964,0.066078156,0.06194501,0.06314258,0.06470392,0.062291455
1993-01-16 12:00:00,0.06330815,0.06284437,0.07626212,0.07777803,0.05349389,0.0617242
1993-02-15 00:00:00,0.06277584,0.06540937,0.06582009,0.07369638,0.06950904,0.06339297
1993-03-16 12:00:00,0.062570326,0.07814988,0.09037535,0.069068894,0.054366056,0.051361702
1993-04-16 00:00:00,0.04784159,0.0597144,0.049553238,0.06332661,0.05185624,0.051310826
1993-05-16 12:00:00,0.04248748,0.042446926,0.036294367,0.063056864,0.039049927,0.04139833
1993-06-16 00:00:00,0.04217737,0.041119717,0.034187324,0.04121392,0.047551934,0.0345916
1993-07-16 12:00:00,0.048101995,0.036670856,0.029682467,0.03246815,0.03604011,0.03498263
1993-08-16 12:00:00,0.054161347,0.030761737,0.032724693,0.031498913,0.029459095,0.051210728
1993-09-16 00:00:00,0.05581476,0.04344255,0.04742649,0.040914673,0.032548886,0.028627018
1993-10-16 12:00:00,0.046925303,0.06480509,0.06535927,0.041123595,0.060662746,0.05271348
1993-11-16 00:00:00,0.046158344,0.06868666,0.060140472,0.04167362,0.037100356,0.06985295
1993-12-16 12:00:00,0.055332147,0.081738114,0.07218977,0.050878834,0.046679888,0.06344993
1994-01-16 12:00:00,0.062496573,0.08056172,0.0721789,0.059641365,0.060750373,0.06172411
1994-02-15 00:00:00,0.07299846,0.07837217,0.06143724,0.061488286,0.05985897,0.058196977
1994-03-16 12:00:00,0.05680405,0.06196297,0.06047879,0.060392868,0.05193157,0.047987383
1994-04-16 00:00:00,0.05544397,0.061537426,0.04480135,0.038555123,0.0461464,0.052393164
1994-05-16 12:00:00,0.03521968,0.05732328,0.034509763,0.037018996,0.042124614,0.041190498
1994-06-16 00:00:00,0.04238185,0.03797273,0.041950088,0.044855177,0.038097676,0.033204563
1994-07-16 12:00:00,0.03630117,0.0331365,0.0320945,0.037241276,0.047032762,0.03318738
1994-08-16 12:00:00,0.025001597,0.02720797,0.036773924,0.036388393,0.03210411,0.031235306
1994-09-16 00:00:00,0.049206037,0.0403593,0.033494473,0.031980492,0.05827726,0.03391371
1994-10-16 12:00:00,0.05009714,0.0595857,0.04516637,0.079351515,0.054533046,0.041303556
1994-11-16 00:00:00,0.042888455,0.055563763,0.055015244,0.06497613,0.05050039,0.049829654
1994-12-16 12:00:00,0.054734383,0.06481475,0.06746338,0.059143987,0.06498899,0.051874742
1995-01-16 12:00:00,0.061075665,0.05450778,0.053815037,0.060367472,0.09227313,0.05252352
1995-02-15 00:00:00,0.05720726,0.054074425,0.048769396,0.07275211,0.05479434,0.07353277
1995-03-16 12:00:00,0.062549286,0.056659088,0.06166812,0.0523005,0.060924876,0.07021351
1995-04-16 00:00:00,0.05705549,0.05944901,0.061965965,0.052608922,0.03973242,0.051637515
1995-05-16 12:00:00,0.035857372,0.03781519,0.04447818,0.04630168,0.03647035,0.050915655
1995-06-16 00:00:00,0.04028731,0.05369707,0.042697873,0.032616995,0.048079636,0.0422338
1995-07-16 12:00:00,0.03453922,0.029581638,0.030190634,0.027879627,0.031499762,0.02760096
1995-08-16 12:00:00,0.02994637,0.03304876,0.028227316,0.023047453,0.031031784,0.021869868
1995-09-16 00:00:00,0.05007886,0.050289713,0.04035146,0.039236963,0.04032515,0.025736876
1995-10-16 12:00:00,0.0684425,0.0537847,0.060764436,0.043541852,0.05893425,0.05156751
1995-11-16 00:00:00,0.037977528,0.052950293,0.05281804,0.068173885,0.04688594,0.037149154
1995-12-16 12:00:00,0.07552596,0.07504802,0.05730293,0.056301277,0.05429802,0.051698502
1996-01-16 12:00:00,0.064922005,0.05601866,0.050326854,0.07604488,0.07961888,0.058709066
1996-02-15 12:00:00,0.06446092,0.058091648,0.060081605,0.052508686,0.058339976,0.072438896
1996-03-16 12:00:00,0.06272335,0.045004185,0.057762507,0.054730482,0.055213988,0.062224522
1996-04-16 00:00:00,0.05059417,0.060678113,0.037423525,0.052137464,0.06325388,0.043893214
