time,r19i1p1f2,r17i1p1f2,r22i1p1f2,r15i1p1f2,r30i1p1f2,r14i1p1f2,r13i1p1f2,r18i1p1f2,r6i1p1f2,r27i1p1f2,r5i1p1f2,r26i1p1f2,r10i1p1f2,r12i1p1f2,r25i1p1f2,r11i1p1f2,r23i1p1f2,r3i1p1f2,r1i1p1f2,r24i1p1f2,r7i1p1f2,r4i1p1f2,r8i1p1f2,r9i1p1f2,r16i1p1f2,r29i1p1f2,r21i1p1f2,r28i1p1f2,r20i1p1f2,r1i1000p1f2,r2i1p1f2
1998-04-16 00:00:00,30459996000000.0,30511787000000.0,29740954000000.0,30886880000000.0,31355450000000.0,32139286000000.0,33546616000000.0,32317469000000.0,32688858000000.0,32220460000000.0,29469482000000.0,31830865000000.0,30936710000000.0,31784587000000.0,32338898000000.0,31107800000000.0,31328056000000.0,34152920000000.0,32962154000000.0,29243562000000.0,31506393000000.0,34953016000000.0,34145095000000.0,33716733000000.0,34828680000000.0,34025385000000.0,32120299000000.0,30616117000000.0,33992408000000.0,33509572000000.0,31091935000000.0
1998-05-16 12:00:00,29984572000000.0,30060052000000.0,29167964000000.0,30191548000000.0,30633050000000.0,31746041000000.0,32735098000000.0,31531700000000.0,32391217000000.0,31643390000000.0,28639723000000.0,31293826000000.0,30703287000000.0,31432129000000.0,31941816000000.0,30731460000000.0,31051125000000.0,32959562000000.0,32352386000000.0,28967615000000.0,30932503000000.0,34470248000000.0,33722332000000.0,33387736000000.0,34266650000000.0,33236930000000.0,31817281000000.0,29988833000000.0,33288756000000.0,33071118000000.0,30864604000000.0
1998-06-16 00:00:00,25909092000000.0,25351846000000.0,24808432000000.0,25556307000000.0,26397647000000.0,26984420000000.0,28249220000000.0,26889146000000.0,28397648000000.0,27069967000000.0,24601856000000.0,26760000000000.0,26493858000000.0,27881342000000.0,27044170000000.0,26827993000000.0,26513520000000.0,28187529000000.0,27808520000000.0,24643002000000.0,26347993000000.0,29771709000000.0,29693525000000.0,29219841000000.0,29752316000000.0,28087287000000.0,27775174000000.0,25304007000000.0,28807734000000.0,28825331000000.0,26857110000000.0
1998-07-16 12:00:00,18323538000000.0,18118697000000.0,17491514000000.0,18760707000000.0,19308122000000.0,19938455000000.0,21028988000000.0,19867443000000.0,21605250000000.0,19839520000000.0,18032315000000.0,19799636000000.0,18933340000000.0,21643833000000.0,19607417000000.0,20100730000000.0,19391196000000.0,21258664000000.0,21422745000000.0,17407760000000.0,19151922000000.0,22312267000000.0,22878729000000.0,22188543000000.0,22322656000000.0,20243452000000.0,20283080000000.0,18283862000000.0,21437560000000.0,21849501000000.0,20022026000000.0
1998-08-16 12:00:00,13553259000000.0,12761969000000.0,12483709000000.0,13517122000000.0,13862327000000.0,14830351000000.0,15926733000000.0,13774347000000.0,16427862000000.0,13868152000000.0,12880722000000.0,14459534000000.0,13748987000000.0,16442370000000.0,14439118000000.0,14756763000000.0,14708613000000.0,16059270000000.0,16218774000000.0,12559770000000.0,13961175000000.0,16549142000000.0,17215612000000.0,16781536000000.0,15826550000000.0,15123729000000.0,14787950000000.0,12544008000000.0,15808574000000.0,16422501000000.0,14476598000000.0
1998-09-16 00:00:00,13077006000000.0,12373804000000.0,11634402000000.0,12493822000000.0,13036409000000.0,13862512000000.0,14864706000000.0,12780521000000.0,15665725000000.0,13514183000000.0,12448974000000.0,13995525000000.0,12961318000000.0,15721132000000.0,13964767000000.0,14116662000000.0,13867546000000.0,15128831000000.0,15755792000000.0,12054558000000.0,13137658000000.0,15793163000000.0,16721887000000.0,16291140000000.0,15025788000000.0,14443182000000.0,13905553000000.0,11810722000000.0,14709596000000.0,15456352000000.0,14005408000000.0
1998-10-16 12:00:00,14588313000000.0,14266335000000.0,12979861000000.0,13858343000000.0,14698213000000.0,15276347000000.0,16349082000000.0,14470005000000.0,17407624000000.0,15394631000000.0,14232410000000.0,15730941000000.0,14637910000000.0,17517178000000.0,15702841000000.0,15648804000000.0,15364747000000.0,16536773000000.0,17507668000000.0,13683455000000.0,14691804000000.0,17472445000000.0,18343931000000.0,17963413000000.0,16216778000000.0,16138619000000.0,15456078000000.0,13369387000000.0,16081601000000.0,17023566000000.0,15972155000000.0
1998-11-16 00:00:00,17079423000000.0,16685868000000.0,15545920000000.0,16406270000000.0,17492850000000.0,17571447000000.0,18886706000000.0,16839986000000.0,20093585000000.0,17939953000000.0,16975038000000.0,18283766000000.0,17516710000000.0,20076695000000.0,18355654000000.0,18381128000000.0,17691834000000.0,19009730000000.0,19886978000000.0,16304671000000.0,17365826000000.0,20018325000000.0,20766800000000.0,20454810000000.0,18771555000000.0,18769160000000.0,18152969000000.0,16048762000000.0,18530536000000.0,19551515000000.0,18703160000000.0
1998-12-16 12:00:00,20087552000000.0,19288750000000.0,18579458000000.0,19542972000000.0,20476730000000.0,20416444000000.0,22141083000000.0,19955582000000.0,23398030000000.0,20901578000000.0,19874500000000.0,21488740000000.0,20327835000000.0,23040998000000.0,21318775000000.0,21465395000000.0,20784534000000.0,22153850000000.0,22994650000000.0,19161168000000.0,20436704000000.0,22933989000000.0,23823130000000.0,23335277000000.0,21971450000000.0,21905688000000.0,21130386000000.0,19210695000000.0,21608635000000.0,22746407000000.0,21496802000000.0
1999-01-16 12:00:00,23258674000000.0,22594080000000.0,21521674000000.0,23040110000000.0,23797973000000.0,23881165000000.0,25510970000000.0,23582298000000.0,26717683000000.0,24275252000000.0,22881417000000.0,25150129000000.0,23541870000000.0,26342991000000.0,24723940000000.0,24786090000000.0,24396230000000.0,25375072000000.0,26455866000000.0,22591570000000.0,23970215000000.0,26431648000000.0,27393276000000.0,26737370000000.0,25377400000000.0,25519207000000.0,24706992000000.0,22708195000000.0,25086862000000.0,26088411000000.0,24953477000000.0
1999-02-15 00:00:00,26453430000000.0,26013828000000.0,24627915000000.0,26214056000000.0,27210031000000.0,27058919000000.0,28835337000000.0,26995941000000.0,29982900000000.0,27376648000000.0,26085430000000.0,28112555000000.0,26757917000000.0,29349776000000.0,28031393000000.0,27684355000000.0,27507118000000.0,28446833000000.0,29352918000000.0,25866080000000.0,27602432000000.0,29639014000000.0,30618147000000.0,29938533000000.0,28637510000000.0,28916777000000.0,28028388000000.0,26048276000000.0,28278640000000.0,29214191000000.0,27983590000000.0
1999-03-16 12:00:00,29037900000000.0,28740097000000.0,26944115000000.0,28815804000000.0,29907856000000.0,29454384000000.0,31519398000000.0,29535274000000.0,32714020000000.0,29873674000000.0,28908290000000.0,30576619000000.0,29420770000000.0,31869060000000.0,30672550000000.0,30368240000000.0,30091816000000.0,30915516000000.0,31931954000000.0,28444680000000.0,30456475000000.0,32264797000000.0,33168900000000.0,32420775000000.0,31316607000000.0,31600478000000.0,30601120000000.0,28673168000000.0,30724728000000.0,31838836000000.0,30458478000000.0
1999-04-16 00:00:00,30566628000000.0,30314523000000.0,28551260000000.0,30634873000000.0,31407292000000.0,30793599000000.0,32926561000000.0,31112833000000.0,34022925000000.0,31529100000000.0,30812330000000.0,32262640000000.0,31015001000000.0,33472956000000.0,32365610000000.0,32289287000000.0,31863467000000.0,32408903000000.0,33460826000000.0,29992352000000.0,32170796000000.0,33840492000000.0,34828655000000.0,34029164000000.0,33067420000000.0,33091110000000.0,32209604000000.0,30399300000000.0,32404775000000.0,33606483000000.0,31840174000000.0
1999-05-16 12:00:00,30140931000000.0,29651242000000.0,28554853000000.0,30122699000000.0,30915667000000.0,30115200000000.0,32093455000000.0,30552795000000.0,33622845000000.0,30983600000000.0,30328196000000.0,31713980000000.0,30573221000000.0,33146995000000.0,32025325000000.0,31624041000000.0,31410524000000.0,31932358000000.0,33110385000000.0,29399844000000.0,31829145000000.0,33383218000000.0,34128966000000.0,33279770000000.0,32542191000000.0,32678254000000.0,31458282000000.0,29944447000000.0,31988092000000.0,33357472000000.0,31450406000000.0
1999-06-16 00:00:00,25917183000000.0,25272443000000.0,24694950000000.0,25140540000000.0,27185138000000.0,25349500000000.0,27687855000000.0,26078488000000.0,29695832000000.0,26524044000000.0,26358594000000.0,26780904000000.0,26541308000000.0,29436615000000.0,28207286000000.0,27080717000000.0,26556390000000.0,27065317000000.0,29288910000000.0,25160688000000.0,27268660000000.0,28337215000000.0,29797512000000.0,28725690000000.0,28079255000000.0,28173515000000.0,26791654000000.0,25601296000000.0,27364747000000.0,29123140000000.0,27357356000000.0
1999-07-16 12:00:00,19220937000000.0,18265389000000.0,17583966000000.0,18263150000000.0,20566566000000.0,17871816000000.0,20941510000000.0,18513622000000.0,22838323000000.0,19657283000000.0,19504344000000.0,19360270000000.0,19841138000000.0,23216496000000.0,21175195000000.0,20196264000000.0,19284751000000.0,19306990000000.0,22764851000000.0,18436143000000.0,20491340000000.0,21059512000000.0,23375582000000.0,22061324000000.0,21106273000000.0,21289838000000.0,19425360000000.0,18331151000000.0,19799850000000.0,22182462000000.0,20374211000000.0
1999-08-16 12:00:00,14275937000000.0,12422144000000.0,12160101000000.0,13238164000000.0,14198262000000.0,12606507000000.0,15247096000000.0,12337109000000.0,16783823000000.0,14164297000000.0,14223130000000.0,13814550000000.0,13546608000000.0,18048365000000.0,15666726000000.0,14762207000000.0,14027788000000.0,14363682000000.0,17508304000000.0,12850285000000.0,14823931000000.0,15404553000000.0,17823689000000.0,16675805000000.0,15640914000000.0,15916478000000.0,14056703000000.0,13293058000000.0,14580681000000.0,16523119000000.0,14888032000000.0
1999-09-16 00:00:00,13975056000000.0,12157713000000.0,11493393000000.0,12610297000000.0,13834363000000.0,12164331000000.0,14415311000000.0,12071611000000.0,15874582000000.0,13541299000000.0,13675385000000.0,13118381000000.0,13011807000000.0,17155897000000.0,15028548000000.0,13429906000000.0,13778641000000.0,13819807000000.0,17148979000000.0,12358133000000.0,14035354000000.0,14912768000000.0,16799449000000.0,15866080000000.0,14781591000000.0,15113646000000.0,13437713000000.0,12568888000000.0,13797679000000.0,15810833000000.0,14398626000000.0
1999-10-16 12:00:00,15473636000000.0,14006175000000.0,13379834000000.0,14046719000000.0,15599441000000.0,13546510000000.0,16144617000000.0,13883074000000.0,17741409000000.0,15161876000000.0,15410091000000.0,14599657000000.0,14802734000000.0,18876490000000.0,16621045000000.0,14970304000000.0,15414903000000.0,15270781000000.0,18947938000000.0,13821888000000.0,15901135000000.0,16368605000000.0,18313686000000.0,17194033000000.0,16525471000000.0,16750735000000.0,14931878000000.0,13946361000000.0,15323117000000.0,17519915000000.0,15923046000000.0
1999-11-16 00:00:00,17849924000000.0,16507293000000.0,15810111000000.0,16751178000000.0,18252042000000.0,16087854000000.0,18652137000000.0,16522603000000.0,20283327000000.0,17766183000000.0,17861955000000.0,17147783000000.0,17263821000000.0,21356928000000.0,19012090000000.0,17764658000000.0,17878863000000.0,17768565000000.0,21407665000000.0,16430747000000.0,18578678000000.0,19001745000000.0,20640078000000.0,19595390000000.0,19132813000000.0,19120312000000.0,17387403000000.0,16401004000000.0,17791820000000.0,20212531000000.0,18627009000000.0
1999-12-16 12:00:00,20875057000000.0,19537130000000.0,18918123000000.0,20029123000000.0,21433320000000.0,19011731000000.0,21925902000000.0,19837179000000.0,23030166000000.0,20835323000000.0,20895991000000.0,20369675000000.0,20082180000000.0,24274136000000.0,22024740000000.0,20835536000000.0,20795913000000.0,20768060000000.0,24183709000000.0,19457810000000.0,21862642000000.0,22082721000000.0,23573008000000.0,22537440000000.0,22370199000000.0,22305915000000.0,20616267000000.0,19476683000000.0,20861200000000.0,23253117000000.0,21868858000000.0
2000-01-16 12:00:00,24076517000000.0,22851620000000.0,22318227000000.0,23338332000000.0,25106682000000.0,22474108000000.0,25542678000000.0,23323042000000.0,26360188000000.0,24383380000000.0,24074087000000.0,23818610000000.0,23334210000000.0,27270662000000.0,25715400000000.0,24214195000000.0,24092724000000.0,24226677000000.0,27608050000000.0,23040121000000.0,25573220000000.0,25731292000000.0,26924663000000.0,25728380000000.0,25881513000000.0,25974415000000.0,24231840000000.0,22754085000000.0,24208686000000.0,26748510000000.0,25380272000000.0
2000-02-15 12:00:00,27292068000000.0,26217768000000.0,25411858000000.0,26116362000000.0,28330560000000.0,25828511000000.0,28888506000000.0,26419187000000.0,29342302000000.0,27657820000000.0,27397560000000.0,27072676000000.0,26478211000000.0,30369087000000.0,29207535000000.0,27195603000000.0,27296585000000.0,27210543000000.0,30799066000000.0,26155663000000.0,28473993000000.0,28962923000000.0,30030445000000.0,28864890000000.0,28933318000000.0,29450335000000.0,27435328000000.0,26102062000000.0,27255544000000.0,29894410000000.0,28629300000000.0
2000-03-16 12:00:00,30152390000000.0,28818640000000.0,27885117000000.0,28583850000000.0,31018224000000.0,28377280000000.0,31534145000000.0,28878018000000.0,31647825000000.0,30404854000000.0,29998409000000.0,29860005000000.0,29061701000000.0,33158167000000.0,32140218000000.0,29731007000000.0,30145759000000.0,29793662000000.0,33203927000000.0,28510257000000.0,30958711000000.0,31386100000000.0,32287303000000.0,31204808000000.0,31488790000000.0,32148724000000.0,30076836000000.0,28818237000000.0,29954754000000.0,32690506000000.0,31357997000000.0
2000-04-16 00:00:00,32007753000000.0,30530393000000.0,29279786000000.0,30245283000000.0,32761935000000.0,30000212000000.0,33208890000000.0,30748800000000.0,33157740000000.0,32083263000000.0,31400307000000.0,31468953000000.0,30575499000000.0,35132598000000.0,33813917000000.0,31262486000000.0,31814756000000.0,31385845000000.0,34870416000000.0,30112223000000.0,32616600000000.0,32858730000000.0,33518801000000.0,32754893000000.0,33113850000000.0,33722523000000.0,31450452000000.0,30495448000000.0,31680560000000.0,34186669000000.0,32840633000000.0
2000-05-16 12:00:00,31331287000000.0,29735497000000.0,28728747000000.0,29727377000000.0,32606324000000.0,29311850000000.0,32767887000000.0,30453020000000.0,32695270000000.0,31620476000000.0,30812278000000.0,31290030000000.0,29821040000000.0,34771044000000.0,33062052000000.0,30486270000000.0,31511424000000.0,30806480000000.0,34461549000000.0,29463660000000.0,32294530000000.0,32540404000000.0,32996254000000.0,32297412000000.0,32784180000000.0,32900213000000.0,31117384000000.0,30201304000000.0,31366685000000.0,33954309000000.0,31907110000000.0
2000-06-16 00:00:00,26590730000000.0,24849322000000.0,24431670000000.0,25550840000000.0,28492322000000.0,24791319000000.0,28089371000000.0,26189490000000.0,28135723000000.0,26776735000000.0,26369132000000.0,27039501000000.0,25411954000000.0,30773445000000.0,28193724000000.0,26020170000000.0,27464286000000.0,27234740000000.0,30323740000000.0,25086640000000.0,27888154000000.0,28411678000000.0,28685952000000.0,27964603000000.0,28403940000000.0,28305530000000.0,26711540000000.0,26352286000000.0,27147066000000.0,29394090000000.0,26834127000000.0
2000-07-16 12:00:00,20032170000000.0,18211605000000.0,17592077000000.0,18648289000000.0,21552444000000.0,17880515000000.0,20767593000000.0,18782144000000.0,20611198000000.0,19256150000000.0,19376988000000.0,20276885000000.0,18451250000000.0,23742680000000.0,20897830000000.0,18962670000000.0,20187345000000.0,21056652000000.0,23825113000000.0,18255012000000.0,21171402000000.0,21430018000000.0,21070136000000.0,21003667000000.0,21802451000000.0,21303076000000.0,19478583000000.0,19417020000000.0,20555697000000.0,21424962000000.0,19495788000000.0
2000-08-16 12:00:00,14422731000000.0,13042391000000.0,12043725000000.0,13415426000000.0,15762984000000.0,12466468000000.0,14740621000000.0,13102850000000.0,14883899000000.0,13926422000000.0,13970106000000.0,15146542000000.0,13031730000000.0,18168380000000.0,15227084000000.0,13520591000000.0,14883636000000.0,15512187000000.0,18762370000000.0,13065792000000.0,15333368000000.0,15908581000000.0,15107910000000.0,15709705000000.0,16008192000000.0,15830402000000.0,13837984000000.0,13868066000000.0,15222855000000.0,15739852000000.0,14248130000000.0
2000-09-16 00:00:00,13491656000000.0,12384727000000.0,11166401000000.0,12673402000000.0,14882240000000.0,11480240000000.0,14008508000000.0,12548475000000.0,14215982000000.0,12966882000000.0,12986340000000.0,14344717000000.0,12115874000000.0,17462324000000.0,14186872000000.0,12918519000000.0,13842238000000.0,14231452000000.0,17949746000000.0,12060661000000.0,14149463000000.0,15224703000000.0,14082638000000.0,14587840000000.0,15185597000000.0,15076775000000.0,12635299000000.0,13223721000000.0,14505495000000.0,14985000000000.0,13439594000000.0
2000-10-16 12:00:00,14900305000000.0,13686749000000.0,12789233000000.0,14195936000000.0,16455326000000.0,12918240000000.0,15674055000000.0,14360405000000.0,15918097000000.0,14419812000000.0,14542284000000.0,15901179000000.0,13676662000000.0,19096687000000.0,15756015000000.0,14486651000000.0,15242187000000.0,16121714000000.0,19707185000000.0,13612861000000.0,15930672000000.0,17037124000000.0,15688055000000.0,16189340000000.0,16784845000000.0,16568669000000.0,13946417000000.0,15157881000000.0,16050289000000.0,16637117000000.0,14938087000000.0
2000-11-16 00:00:00,17173630000000.0,16014826000000.0,15336651000000.0,16707400000000.0,18905997000000.0,15402616000000.0,18146237000000.0,16987618000000.0,18179236000000.0,16926640000000.0,17037854000000.0,18332313000000.0,16058442000000.0,21579980000000.0,18571237000000.0,17049933000000.0,17580169000000.0,18836317000000.0,22210142000000.0,16195547000000.0,18533086000000.0,19579390000000.0,18123202000000.0,18615944000000.0,19318056000000.0,18968828000000.0,16506697000000.0,17815930000000.0,18355528000000.0,19168986000000.0,17086888000000.0
2000-12-16 12:00:00,20186617000000.0,19190161000000.0,18280517000000.0,19380490000000.0,22062572000000.0,18626898000000.0,21368159000000.0,20452169000000.0,21105780000000.0,19910644000000.0,20276926000000.0,21335227000000.0,19038713000000.0,24601919000000.0,21904770000000.0,20068319000000.0,20539849000000.0,21869762000000.0,24834826000000.0,19171193000000.0,21685140000000.0,22907921000000.0,21061328000000.0,21352338000000.0,22446252000000.0,21807432000000.0,19732648000000.0,20665472000000.0,21169298000000.0,21926741000000.0,20172614000000.0
2001-01-16 12:00:00,23638607000000.0,22531400000000.0,21676343000000.0,22494367000000.0,25600612000000.0,22283955000000.0,25049134000000.0,24039007000000.0,24429720000000.0,23454145000000.0,23854542000000.0,25001852000000.0,22474247000000.0,27814443000000.0,25388657000000.0,23555211000000.0,23977859000000.0,25203736000000.0,27807107000000.0,22224690000000.0,25015615000000.0,26334533000000.0,24258254000000.0,24444458000000.0,26006130000000.0,25211830000000.0,23124737000000.0,23808652000000.0,24412928000000.0,25266957000000.0,23482264000000.0
2001-02-15 00:00:00,26996910000000.0,25688682000000.0,24798256000000.0,25511900000000.0,28899895000000.0,25575008000000.0,28429007000000.0,27083076000000.0,27308207000000.0,26724170000000.0,26883886000000.0,28284346000000.0,25612748000000.0,30796096000000.0,28536901000000.0,26759806000000.0,27084433000000.0,28281278000000.0,30951850000000.0,25014705000000.0,28131323000000.0,29336288000000.0,27301778000000.0,27208213000000.0,29188937000000.0,28603773000000.0,26105602000000.0,26718058000000.0,27464407000000.0,28465043000000.0,26349882000000.0
2001-03-16 12:00:00,29812500000000.0,28219466000000.0,27291082000000.0,28161583000000.0,31410402000000.0,28055263000000.0,30989336000000.0,29494240000000.0,29878936000000.0,29258494000000.0,29313787000000.0,31092254000000.0,28205042000000.0,33182322000000.0,31082647000000.0,29471650000000.0,29595282000000.0,30702184000000.0,33564350000000.0,27570850000000.0,30927000000000.0,31946780000000.0,29735485000000.0,29584990000000.0,31772268000000.0,31510288000000.0,28566624000000.0,29403726000000.0,29948186000000.0,31308140000000.0,28751450000000.0
2001-04-16 00:00:00,31423287000000.0,29506930000000.0,28930174000000.0,29961260000000.0,33032178000000.0,29710449000000.0,32904502000000.0,31038101000000.0,31255106000000.0,30991607000000.0,30992710000000.0,32631640000000.0,29967973000000.0,34777126000000.0,32781334000000.0,31122912000000.0,30756898000000.0,32172178000000.0,35091020000000.0,29190527000000.0,32514460000000.0,33652851000000.0,31055970000000.0,31154440000000.0,33245196000000.0,32980913000000.0,30086560000000.0,30933230000000.0,31276680000000.0,32776190000000.0,30180810000000.0
2001-05-16 12:00:00,30505102000000.0,28974302000000.0,28550285000000.0,29498020000000.0,32501150000000.0,29340029000000.0,32702710000000.0,30274375000000.0,30610792000000.0,30108500000000.0,30618088000000.0,32056575000000.0,28953752000000.0,34385747000000.0,32266877000000.0,30174893000000.0,29539808000000.0,31360840000000.0,34524840000000.0,28714220000000.0,31899221000000.0,32992806000000.0,30083960000000.0,30615390000000.0,32790588000000.0,32381008000000.0,29152642000000.0,30624505000000.0,30601060000000.0,32081870000000.0,29818670000000.0
2001-06-16 00:00:00,25403041000000.0,24334588000000.0,24255691000000.0,25088050000000.0,28059544000000.0,25212280000000.0,28194367000000.0,25945914000000.0,26112072000000.0,25880038000000.0,25800852000000.0,27730687000000.0,23894514000000.0,30313458000000.0,27859980000000.0,25217690000000.0,24688440000000.0,26847788000000.0,30557070000000.0,24597270000000.0,26869917000000.0,28104584000000.0,25560508000000.0,26526477000000.0,28086125000000.0,28371245000000.0,24047323000000.0,26680458000000.0,26270883000000.0,27178230000000.0,25494425000000.0
2001-07-16 12:00:00,17902795000000.0,16782707000000.0,17345103000000.0,18112087000000.0,21413426000000.0,18483730000000.0,20679106000000.0,19560728000000.0,18766239000000.0,18894612000000.0,18457985000000.0,20340650000000.0,16820152000000.0,23806651000000.0,20525246000000.0,17936210000000.0,17698814000000.0,19617300000000.0,24187510000000.0,18393734000000.0,19394416000000.0,20972399000000.0,18334210000000.0,19457548000000.0,20793291000000.0,22007863000000.0,16884094000000.0,20102020000000.0,19162427000000.0,20120570000000.0,18247804000000.0
2001-08-16 12:00:00,12544114000000.0,11622391000000.0,12078223000000.0,12383437000000.0,15805385000000.0,13173084000000.0,14775848000000.0,14341546000000.0,13006892000000.0,13211122000000.0,13331035000000.0,15326933000000.0,11387059000000.0,18417659000000.0,14954875000000.0,12711818000000.0,12024908000000.0,14155199000000.0,18534093000000.0,13016344000000.0,13821920000000.0,15010818000000.0,13424000000000.0,13922225000000.0,15125650000000.0,16314098000000.0,12068544000000.0,14289578000000.0,13599685000000.0,14248145000000.0,12800803000000.0
2001-09-16 00:00:00,12098947000000.0,11156519000000.0,11573362000000.0,11919542000000.0,14861319000000.0,12469541000000.0,14001351000000.0,13783938000000.0,12369797000000.0,12579475000000.0,12555754000000.0,14303866000000.0,10725096000000.0,17491508000000.0,14313212000000.0,11703301000000.0,11149555000000.0,13632194000000.0,17887247000000.0,12411455000000.0,13102867000000.0,14099566000000.0,12719678000000.0,13430805000000.0,14315899000000.0,15656388000000.0,11178358000000.0,13770268000000.0,12752530000000.0,13497731000000.0,12140665000000.0
2001-10-16 12:00:00,13634860000000.0,12673342000000.0,13127110000000.0,13286058000000.0,16644701000000.0,13919054000000.0,15720587000000.0,15239332000000.0,14122006000000.0,14559044000000.0,14105298000000.0,15631454000000.0,12158537000000.0,18988990000000.0,15619869000000.0,13021741000000.0,12729379000000.0,15152955000000.0,19519813000000.0,14080114000000.0,14638538000000.0,15571151000000.0,14151692000000.0,14935512000000.0,15801950000000.0,17332147000000.0,12447845000000.0,15765164000000.0,14292907000000.0,15101082000000.0,13629523000000.0
2001-11-16 00:00:00,16167921000000.0,15164345000000.0,15615595000000.0,15914411000000.0,19135910000000.0,16074891000000.0,18336514000000.0,17802910000000.0,16913200000000.0,16976940000000.0,16651053000000.0,17875903000000.0,14660006000000.0,21408428000000.0,18026288000000.0,15357393000000.0,14888980000000.0,17821975000000.0,21883785000000.0,16518719000000.0,17175812000000.0,18190256000000.0,16735040000000.0,17285854000000.0,18281350000000.0,20102169000000.0,14766005000000.0,18386327000000.0,17008940000000.0,17629866000000.0,16253830000000.0
2001-12-16 12:00:00,19123157000000.0,18350093000000.0,18689263000000.0,18675755000000.0,22310320000000.0,19085646000000.0,21601005000000.0,21193927000000.0,19999488000000.0,20101270000000.0,19739145000000.0,20932735000000.0,17753161000000.0,24441554000000.0,20852117000000.0,18365870000000.0,17534831000000.0,21096756000000.0,24744317000000.0,19647512000000.0,20157896000000.0,21463954000000.0,19922204000000.0,20144235000000.0,21107936000000.0,23260834000000.0,17645177000000.0,21297038000000.0,20023127000000.0,20556649000000.0,19223806000000.0
2002-01-16 12:00:00,22352734000000.0,21898390000000.0,22024051000000.0,22008736000000.0,25722970000000.0,22477020000000.0,24976443000000.0,24423688000000.0,23304109000000.0,23431274000000.0,23242440000000.0,24334526000000.0,21129582000000.0,27922115000000.0,24060887000000.0,21467002000000.0,20883524000000.0,24739884000000.0,27820898000000.0,22897200000000.0,23458677000000.0,25109650000000.0,23389470000000.0,23353207000000.0,24362535000000.0,26547853000000.0,20765368000000.0,24563283000000.0,23151761000000.0,24041970000000.0,22522695000000.0
2002-02-15 00:00:00,25432684000000.0,24925163000000.0,25215134000000.0,25343300000000.0,28854651000000.0,25915190000000.0,28049043000000.0,27294979000000.0,26444068000000.0,26560766000000.0,26530940000000.0,27743392000000.0,24319111000000.0,31188601000000.0,27214859000000.0,24773330000000.0,24141162000000.0,27806466000000.0,30911945000000.0,25944601000000.0,26669069000000.0,28417320000000.0,26381675000000.0,26561160000000.0,27555694000000.0,29411988000000.0,23553607000000.0,27916707000000.0,26073847000000.0,27067693000000.0,25463220000000.0
2002-03-16 12:00:00,27971330000000.0,27436340000000.0,27666493000000.0,27874713000000.0,31437490000000.0,28609496000000.0,30625132000000.0,29571194000000.0,29313085000000.0,29296860000000.0,29327430000000.0,30552967000000.0,26750015000000.0,34051260000000.0,29951093000000.0,27338590000000.0,26788223000000.0,30321299000000.0,33206682000000.0,28251953000000.0,29162765000000.0,31059203000000.0,29074928000000.0,29123217000000.0,30342178000000.0,31924637000000.0,25975035000000.0,30753946000000.0,28595259000000.0,29527133000000.0,27970679000000.0
2002-04-16 00:00:00,29479300000000.0,29091823000000.0,29210542000000.0,29338437000000.0,32972237000000.0,30451637000000.0,32140918000000.0,31190843000000.0,30776270000000.0,31296944000000.0,31022318000000.0,32035900000000.0,28187182000000.0,35618365000000.0,31795290000000.0,29138186000000.0,28375687000000.0,31782745000000.0,34613907000000.0,29922286000000.0,30363480000000.0,32739714000000.0,30878323000000.0,30821587000000.0,31597573000000.0,33657020000000.0,27414483000000.0,32355283000000.0,30280308000000.0,30790788000000.0,29533730000000.0
2002-05-16 12:00:00,28751404000000.0,28235912000000.0,28776325000000.0,28476040000000.0,32471450000000.0,30104638000000.0,31326280000000.0,30780422000000.0,30055530000000.0,30569023000000.0,30626695000000.0,31564619000000.0,27549917000000.0,34835234000000.0,31528971000000.0,28604050000000.0,27783047000000.0,31431610000000.0,34222121000000.0,29491519000000.0,29239101000000.0,32500533000000.0,30345970000000.0,30488937000000.0,30735235000000.0,33253812000000.0,27275190000000.0,31713068000000.0,29779340000000.0,29743003000000.0,29157030000000.0
2002-06-16 00:00:00,24017705000000.0,23442930000000.0,24115967000000.0,23540141000000.0,28290080000000.0,25427584000000.0,26449150000000.0,26691624000000.0,25129262000000.0,25566204000000.0,26163538000000.0,27358753000000.0,22798481000000.0,29951852000000.0,26725705000000.0,24084256000000.0,23095500000000.0,27020216000000.0,30319361000000.0,24941638000000.0,23923266000000.0,28528662000000.0,25715217000000.0,26463437000000.0,25836275000000.0,29514738000000.0,23077010000000.0,27616910000000.0,25367853000000.0,24832255000000.0,24911022000000.0
2002-07-16 12:00:00,17036373000000.0,15873683000000.0,16814932000000.0,16038250000000.0,21568229000000.0,18223047000000.0,18821256000000.0,19202266000000.0,17721035000000.0,18334465000000.0,18853478000000.0,19896010000000.0,15948558000000.0,22512348000000.0,19163226000000.0,17105199000000.0,15760160000000.0,20024908000000.0,23289078000000.0,17945610000000.0,17084700000000.0,21701120000000.0,18726347000000.0,19637366000000.0,18309668000000.0,22654315000000.0,15433283000000.0,20389581000000.0,18102012000000.0,17647173000000.0,17881964000000.0
