time,r7i1p1f1,r6i1p1f1,r5i1p1f1,r8i1p1f1,r4i1p1f1,r1i1p1f1,r2i1p1f1,r9i1p1f1,r3i1p1f1
2013-03-16 12:00:00,0.1364218,0.118515715,0.14093067,0.14145014,0.13073364,0.11611416,0.13177405,0.11730648,0.11952621
2013-04-16 00:00:00,0.11923105,0.11583688,0.12871099,0.106718354,0.108441204,0.12030087,0.115526825,0.11798617,0.1092975
2013-05-16 12:00:00,0.10400454,0.10698054,0.10840067,0.113194175,0.10174535,0.11106795,0.099592045,0.104550436,0.10805158
2013-06-16 00:00:00,0.09248264,0.09146441,0.090324864,0.098006375,0.10074231,0.099461794,0.08891386,0.08839412,0.096358836
2013-07-16 12:00:00,0.09094558,0.08439956,0.095475756,0.10035513,0.08798374,0.0915408,0.09603296,0.10247165,0.10881597
2013-08-16 12:00:00,0.103274405,0.093805835,0.09220927,0.0999991,0.09474891,0.10762467,0.09342704,0.10855525,0.103430465
2013-09-16 00:00:00,0.11750933,0.11539235,0.095358334,0.114828125,0.10571933,0.10310887,0.11828957,0.11939072,0.12373983
2013-10-16 12:00:00,0.14834052,0.1432519,0.12982745,0.15160118,0.1299884,0.14636575,0.14355016,0.12867507,0.14643675
2013-11-16 00:00:00,0.15105897,0.13582976,0.15740702,0.14383669,0.15692288,0.16258815,0.1631905,0.12897179,0.14409982
2013-12-16 12:00:00,0.15451422,0.13327198,0.1410613,0.14519356,0.1319004,0.15589987,0.13477316,0.1397191,0.13265093
2014-01-16 12:00:00,0.13825718,0.14578445,0.15495697,0.16422175,0.15243961,0.12167103,0.14609875,0.13883732,0.14946687
2014-02-15 00:00:00,0.14237988,0.13643998,0.13991474,0.13451596,0.14242607,0.13356897,0.11614603,0.14774622,0.14577052
2014-03-16 12:00:00,0.11755158,0.12192085,0.14437062,0.13904166,0.12541525,0.121926434,0.14384295,0.1310809,0.1322273
2014-04-16 00:00:00,0.12067594,0.117529534,0.12535234,0.12599179,0.12089789,0.12086615,0.12031707,0.107874,0.12379263
2014-05-16 12:00:00,0.10502361,0.10474241,0.1101694,0.106737085,0.09082095,0.11423923,0.10073186,0.114287026,0.10398983
2014-06-16 00:00:00,0.093520604,0.086999044,0.09090926,0.08852117,0.09671416,0.09547547,0.089137636,0.09448093,0.10766136
2014-07-16 12:00:00,0.09186901,0.09091768,0.09292277,0.096354,0.109532386,0.09574338,0.11045202,0.095481046,0.10155779
2014-08-16 12:00:00,0.09683277,0.10874461,0.09863935,0.097311564,0.090666905,0.091115735,0.10024514,0.096325584,0.10596172
2014-09-16 00:00:00,0.10743024,0.10950909,0.1102456,0.12836309,0.11325976,0.119625345,0.10729095,0.122221045,0.12271939
2014-10-16 12:00:00,0.15612979,0.15301453,0.13007359,0.1565679,0.13178177,0.13364811,0.1365008,0.1284791,0.13162751
2014-11-16 00:00:00,0.13200596,0.15025508,0.15435657,0.15294258,0.13933983,0.1613778,0.15733817,0.15918341,0.14890395
2014-12-16 12:00:00,0.15711702,0.14832094,0.1494907,0.13692151,0.12401477,0.15830983,0.15385935,0.14197257,0.12501492
