time,r4i1p1f1,r8i1p1f1,r7i1p1f1,r9i1p1f1,r3i1p1f1,r5i1p1f1,r6i1p1f1,r1i1p1f1,r2i1p1f1
1979-01-16 12:00:00,14813836000000.0,14761344000000.0,15013461000000.0,14198783000000.0,14156274000000.0,14448456000000.0,15037040000000.0,14520385000000.0,13721954000000.0
1979-02-15 00:00:00,15563004000000.0,15701101000000.0,15722010000000.0,14819930000000.0,15178282000000.0,15020370000000.0,15524017000000.0,15557664000000.0,14573555000000.0
1979-03-16 12:00:00,15754548000000.0,16137488000000.0,16192316000000.0,15298685000000.0,15473515000000.0,15492702000000.0,16023182000000.0,15997476000000.0,15195614000000.0
1979-04-16 00:00:00,15487670000000.0,16067662000000.0,16173758000000.0,14940278000000.0,15276962000000.0,15490693000000.0,15742015000000.0,15572666000000.0,14743822000000.0
1979-05-16 12:00:00,14952836000000.0,15083595000000.0,15381393000000.0,13887956000000.0,14490024000000.0,14316048000000.0,15016975000000.0,14787220000000.0,13766039000000.0
1979-06-16 00:00:00,12952625000000.0,13164539000000.0,12689561000000.0,12160257000000.0,13165326000000.0,11446364000000.0,12779920000000.0,12858001000000.0,12409421000000.0
1979-07-16 12:00:00,9571169000000.0,9703058000000.0,10462725000000.0,8409173700000.0,9682456000000.0,8922080000000.0,9095797000000.0,9120505000000.0,9290409000000.0
1979-08-16 12:00:00,7798928000000.0,7463969500000.0,7971267000000.0,6239917000000.0,7388817000000.0,7120462300000.0,7287436000000.0,6586715600000.0,7608839700000.0
1979-09-16 00:00:00,7555233300000.0,7121339000000.0,7554283300000.0,6224039400000.0,7136670600000.0,6923821000000.0,6921243000000.0,6119305500000.0,7267230000000.0
1979-10-16 12:00:00,9041657000000.0,8507656000000.0,8738460000000.0,7678865700000.0,8655923600000.0,8112467000000.0,8351757400000.0,7380636000000.0,8862427000000.0
1979-11-16 00:00:00,10941329000000.0,10441404000000.0,11280725000000.0,10435545000000.0,10873484000000.0,10430332000000.0,10623674000000.0,10991403000000.0,10519028000000.0
1979-12-16 12:00:00,12771416000000.0,12915416000000.0,13619080000000.0,13147748000000.0,13228969000000.0,12601263000000.0,13063237000000.0,12809783000000.0,12892225000000.0
1980-01-16 12:00:00,14733270000000.0,14388553000000.0,14713613000000.0,14386253000000.0,14386402000000.0,14022845000000.0,15149084000000.0,14681869000000.0,14192776000000.0
1980-02-15 12:00:00,15657393000000.0,15329183000000.0,15468467000000.0,15170707000000.0,14933186000000.0,14694028000000.0,15848150000000.0,15839911000000.0,15082315000000.0
1980-03-16 12:00:00,16028715000000.0,15700601000000.0,15844227000000.0,15675061000000.0,15556040000000.0,15177119000000.0,16125495000000.0,16395336000000.0,15310141000000.0
1980-04-16 00:00:00,15845171000000.0,15676922000000.0,15529163000000.0,15660250000000.0,15231263000000.0,14811111000000.0,16049192000000.0,16045006000000.0,15001714000000.0
1980-05-16 12:00:00,14823930000000.0,14639023000000.0,14497597000000.0,14648350000000.0,14144094000000.0,14085513000000.0,14938110000000.0,14837841000000.0,14343243000000.0
1980-06-16 00:00:00,12039743000000.0,12544130000000.0,13061116000000.0,12677908000000.0,11726232000000.0,12586715000000.0,12159123000000.0,11593610000000.0,12949480000000.0
1980-07-16 12:00:00,9345675000000.0,9754164000000.0,9481720000000.0,9126824000000.0,8573829000000.0,9672634000000.0,8296281000000.0,9118390000000.0,10084162000000.0
1980-08-16 12:00:00,8017326000000.0,7972924700000.0,7174529000000.0,7082319300000.0,7548899400000.0,8099906700000.0,6670436000000.0,6754773000000.0,7840626000000.0
1980-09-16 00:00:00,7593883000000.0,7687402000000.0,7017045400000.0,6497295000000.0,7472602000000.0,7823243600000.0,6523981000000.0,6397662600000.0,7455452400000.0
1980-10-16 12:00:00,8831002000000.0,8785003000000.0,8708095000000.0,7888500700000.0,8474577000000.0,9067793000000.0,7500223500000.0,8213276000000.0,8933907000000.0
1980-11-16 00:00:00,10729198000000.0,10567140000000.0,10918061000000.0,10521501000000.0,10553323000000.0,10879927000000.0,10400296000000.0,10133927000000.0,10625224000000.0
1980-12-16 12:00:00,13319924000000.0,12931761000000.0,13180130000000.0,13058593000000.0,12790814000000.0,12938513000000.0,13120300000000.0,12194404000000.0,12912180000000.0
1981-01-16 12:00:00,14893259000000.0,14560586000000.0,15047482000000.0,14575054000000.0,14653291000000.0,14581434000000.0,15569896000000.0,14219440000000.0,14596272000000.0
1981-02-15 00:00:00,15573956000000.0,15378942000000.0,15822209000000.0,14990721000000.0,15333743000000.0,15204851000000.0,16427465000000.0,15030564000000.0,14846037000000.0
1981-03-16 12:00:00,15754321000000.0,15495595000000.0,16120621000000.0,15190501000000.0,15681430000000.0,15138120000000.0,16541901000000.0,15362044000000.0,15271524000000.0
1981-04-16 00:00:00,15693657000000.0,15020150000000.0,15378092000000.0,15051854000000.0,15265358000000.0,15057018000000.0,16211486000000.0,14821045000000.0,15247350000000.0
1981-05-16 12:00:00,14378049000000.0,14092683000000.0,14523095000000.0,14037754000000.0,14192281000000.0,14268385000000.0,14895902000000.0,13956369000000.0,14348235000000.0
1981-06-16 00:00:00,12475731000000.0,12495443000000.0,12332800000000.0,11391454000000.0,12612491000000.0,11690576000000.0,12721799000000.0,12057334000000.0,12237710000000.0
1981-07-16 12:00:00,9390697000000.0,9276097000000.0,9706935000000.0,8311927000000.0,9486148000000.0,9085319000000.0,9349575000000.0,9473257000000.0,10056300000000.0
1981-08-16 12:00:00,7405364600000.0,7318057000000.0,7855617000000.0,6586220000000.0,7974775000000.0,7018240000000.0,7535587000000.0,7796440400000.0,7912732000000.0
1981-09-16 00:00:00,7192335400000.0,7274599300000.0,7416466000000.0,6476701600000.0,7645830300000.0,6607548700000.0,7123715500000.0,7150447400000.0,7372429300000.0
1981-10-16 12:00:00,8795188000000.0,8787390400000.0,8698792000000.0,7620117000000.0,9248765000000.0,8213575500000.0,8850169000000.0,8495603600000.0,9012661000000.0
1981-11-16 00:00:00,10502566000000.0,10338465000000.0,10935887000000.0,10129280000000.0,11145909000000.0,10356748000000.0,10650938000000.0,10426926000000.0,11128007000000.0
1981-12-16 12:00:00,13085858000000.0,13092599000000.0,12676538000000.0,12240097000000.0,13370387000000.0,12680645000000.0,13011262000000.0,12256061000000.0,13118593000000.0
1982-01-16 12:00:00,14516465000000.0,14527371000000.0,14422103000000.0,13665289000000.0,14639975000000.0,14403829000000.0,14797846000000.0,13965035000000.0,14373736000000.0
1982-02-15 00:00:00,15257001000000.0,14934366000000.0,14891705000000.0,14424749000000.0,15282195000000.0,14922789000000.0,15710153000000.0,14947375000000.0,15033043000000.0
1982-03-16 12:00:00,15237982000000.0,15056697000000.0,14934298000000.0,14733709000000.0,15847258000000.0,15143110000000.0,15918442000000.0,15544656000000.0,15629503000000.0
1982-04-16 00:00:00,15292060000000.0,15057935000000.0,14435732000000.0,14308526000000.0,15527722000000.0,14820097000000.0,15870493000000.0,15185568000000.0,15226699000000.0
1982-05-16 12:00:00,14138104000000.0,14273597000000.0,13778452000000.0,13223813000000.0,14508441000000.0,13867924000000.0,15010789000000.0,13907004000000.0,14301908000000.0
1982-06-16 00:00:00,12156974000000.0,11947308000000.0,11810506000000.0,11584351000000.0,12733234000000.0,11620718000000.0,12680327000000.0,12291690000000.0,12417745000000.0
1982-07-16 12:00:00,9182944000000.0,9205402000000.0,8868197000000.0,8916671000000.0,9315762000000.0,8812909000000.0,9547291000000.0,9112258000000.0,8684219400000.0
1982-08-16 12:00:00,7139097000000.0,7276729000000.0,7606604000000.0,6768039000000.0,7319801000000.0,7369377400000.0,8408313000000.0,7445817000000.0,6701753300000.0
1982-09-16 00:00:00,6837393000000.0,7179862000000.0,7243750700000.0,6462391700000.0,7271351300000.0,7073598000000.0,8109735500000.0,7071604000000.0,6359369000000.0
1982-10-16 12:00:00,8651854000000.0,8520752000000.0,9017271000000.0,8024362600000.0,8318957000000.0,8136376000000.0,9466788000000.0,8468260000000.0,7445229300000.0
1982-11-16 00:00:00,11171925000000.0,10802693000000.0,10880230000000.0,10058808000000.0,10488533000000.0,9765559000000.0,11439250000000.0,10527505000000.0,9778684000000.0
1982-12-16 12:00:00,13334261000000.0,12532072000000.0,13314767000000.0,12578014000000.0,12806121000000.0,12248028000000.0,13629527000000.0,12738586000000.0,12444967000000.0
1983-01-16 12:00:00,14344619000000.0,14278512000000.0,14621288000000.0,13911136000000.0,14733820000000.0,14174858000000.0,15390210000000.0,14163820000000.0,14238375000000.0
1983-02-15 00:00:00,14794563000000.0,14983387000000.0,15217826000000.0,14297015000000.0,15661527000000.0,15101067000000.0,16321833000000.0,15034344000000.0,14908218000000.0
1983-03-16 12:00:00,14795268000000.0,15238455000000.0,15860362000000.0,14695316000000.0,15917563000000.0,15646595000000.0,16538965000000.0,15119056000000.0,15184632000000.0
1983-04-16 00:00:00,14392296000000.0,14961134000000.0,15872493000000.0,14404184000000.0,15709733000000.0,15515780000000.0,16589935000000.0,15067168000000.0,14807839000000.0
1983-05-16 12:00:00,13448478000000.0,14246661000000.0,14643245000000.0,13292951000000.0,14592282000000.0,14055591000000.0,15326829000000.0,14272406000000.0,13926873000000.0
1983-06-16 00:00:00,12352755000000.0,12256050000000.0,12387065000000.0,11718552000000.0,12772781000000.0,11895161000000.0,13400884000000.0,12739312000000.0,12467790000000.0
1983-07-16 12:00:00,8679512300000.0,9351331000000.0,9395461000000.0,8426129000000.0,9764308000000.0,8732602000000.0,9580484000000.0,8929924000000.0,8667147000000.0
1983-08-16 12:00:00,6517254000000.0,8206042000000.0,7641465000000.0,6886571600000.0,8351216300000.0,6876785000000.0,7544401000000.0,6389771000000.0,7022915000000.0
1983-09-16 00:00:00,6471001600000.0,8132876000000.0,7355116000000.0,6404504600000.0,8171835400000.0,6484861600000.0,7202063000000.0,6141251700000.0,6911730000000.0
1983-10-16 12:00:00,7440558000000.0,9227448000000.0,8727642500000.0,7846823000000.0,9305672000000.0,7854274000000.0,8697819400000.0,8228811000000.0,8249756600000.0
1983-11-16 00:00:00,10212026000000.0,10652734000000.0,10611881000000.0,10478312000000.0,11322776000000.0,10390104000000.0,11100727000000.0,10474596000000.0,10374845000000.0
1983-12-16 12:00:00,12683350000000.0,13113095000000.0,12702995000000.0,12704828000000.0,13265623000000.0,12663672000000.0,13525327000000.0,12683769000000.0,12733314000000.0
1984-01-16 12:00:00,14083118000000.0,14628491000000.0,14714897000000.0,14184856000000.0,14728743000000.0,14060112000000.0,15020504000000.0,14385585000000.0,13877410000000.0
1984-02-15 12:00:00,14902584000000.0,15283117000000.0,15351787000000.0,14828555000000.0,15121382000000.0,15043742000000.0,15877189000000.0,15155823000000.0,14887108000000.0
1984-03-16 12:00:00,15109916000000.0,15598242000000.0,15604563000000.0,15133859000000.0,15547596000000.0,15533934000000.0,16536657000000.0,15834397000000.0,15344805000000.0
1984-04-16 00:00:00,14795104000000.0,15468976000000.0,15414086000000.0,15137135000000.0,15446731000000.0,15423988000000.0,16037517000000.0,15580732000000.0,15222703000000.0
1984-05-16 12:00:00,13874221000000.0,14338702000000.0,14172304000000.0,14160635000000.0,14430626000000.0,14456410000000.0,14877200000000.0,14510424000000.0,14059891000000.0
1984-06-16 00:00:00,12060371000000.0,11767497000000.0,12157175000000.0,12186011000000.0,11853699000000.0,12863119000000.0,12730533000000.0,12564409000000.0,12165493000000.0
1984-07-16 12:00:00,9274892000000.0,9040272000000.0,8486179600000.0,8692279300000.0,9114705000000.0,8795066000000.0,9110037000000.0,9055229000000.0,9101073000000.0
1984-08-16 12:00:00,6966809700000.0,7550829300000.0,6733626300000.0,6674454700000.0,7789371500000.0,7012148600000.0,7164936000000.0,6930604500000.0,7298306000000.0
1984-09-16 00:00:00,6673789400000.0,7303340000000.0,6607016600000.0,6318671300000.0,7542679300000.0,6683976000000.0,7027031500000.0,6533585300000.0,7004879300000.0
1984-10-16 12:00:00,8903094000000.0,8849212000000.0,7934522000000.0,7851564000000.0,8617306600000.0,8689509500000.0,8382784000000.0,8042048400000.0,8910788000000.0
1984-11-16 00:00:00,10524490000000.0,10845613000000.0,10731257000000.0,10126287000000.0,10477650000000.0,11062829000000.0,10355526000000.0,10194471000000.0,10912250000000.0
1984-12-16 12:00:00,12645317000000.0,13111725000000.0,12632122000000.0,12585882000000.0,12967436000000.0,13349007000000.0,12430150000000.0,12472081000000.0,13092601000000.0
1985-01-16 12:00:00,14013711000000.0,14547289000000.0,14427286000000.0,13904350000000.0,14753531000000.0,14261209000000.0,14724535000000.0,14644871000000.0,14487987000000.0
1985-02-15 00:00:00,14321356000000.0,15263886000000.0,15056322000000.0,14412472000000.0,15470159000000.0,15006140000000.0,15423999000000.0,15647235000000.0,14864662000000.0
1985-03-16 12:00:00,14649406000000.0,15747134000000.0,15560727000000.0,14646855000000.0,15827181000000.0,15339978000000.0,15649505000000.0,16253590000000.0,15059976000000.0
1985-04-16 00:00:00,14313033000000.0,15410265000000.0,15205251000000.0,14467031000000.0,15651904000000.0,15107618000000.0,14934249000000.0,15644178000000.0,14739085000000.0
1985-05-16 12:00:00,13490904000000.0,14188442000000.0,14520603000000.0,13449419000000.0,14244857000000.0,14471405000000.0,13588768000000.0,14674276000000.0,13686374000000.0
1985-06-16 00:00:00,11833567000000.0,12162682000000.0,12442841000000.0,11254659000000.0,12425841000000.0,12760468000000.0,11360100000000.0,12418443000000.0,12223543000000.0
1985-07-16 12:00:00,8967118000000.0,9308657000000.0,9396511000000.0,8259426000000.0,9141352000000.0,9697966000000.0,7890301000000.0,8709290000000.0,8391169000000.0
1985-08-16 12:00:00,7124574300000.0,7529146400000.0,7517697500000.0,6411256300000.0,7113689000000.0,7803147000000.0,6378308500000.0,6462119000000.0,6361591600000.0
1985-09-16 00:00:00,6912905000000.0,7320248500000.0,7280201300000.0,6079464000000.0,6795027000000.0,7562663600000.0,6031552000000.0,6419040400000.0,5998706700000.0
1985-10-16 12:00:00,8548900700000.0,8438937600000.0,8754830000000.0,7888306000000.0,8107007000000.0,8987611000000.0,7062353300000.0,8051673300000.0,7451410700000.0
1985-11-16 00:00:00,11162581000000.0,10636675000000.0,10762810000000.0,10254018000000.0,10556090000000.0,10763078000000.0,10009015000000.0,10920725000000.0,10123638000000.0
1985-12-16 12:00:00,13271151000000.0,12698747000000.0,13220929000000.0,12177094000000.0,12680043000000.0,13116969000000.0,12489975000000.0,13180341000000.0,12633722000000.0
1986-01-16 12:00:00,14060793000000.0,14567018000000.0,14549752000000.0,13592646000000.0,14810422000000.0,15006184000000.0,14035543000000.0,15010684000000.0,13813857000000.0
1986-02-15 00:00:00,14632983000000.0,14942906000000.0,15334911000000.0,14172025000000.0,15662486000000.0,15837669000000.0,14924603000000.0,15748263000000.0,14317051000000.0
1986-03-16 12:00:00,14832577000000.0,14973021000000.0,15634816000000.0,14452627000000.0,15913880000000.0,16306490000000.0,15322856000000.0,15910262000000.0,14689126000000.0
1986-04-16 00:00:00,14402780000000.0,14768962000000.0,15291819000000.0,14085340000000.0,15729614000000.0,15975511000000.0,15098522000000.0,15711299000000.0,14474864000000.0
1986-05-16 12:00:00,13467515000000.0,13742285000000.0,14221881000000.0,13225951000000.0,14557795000000.0,14603349000000.0,14028867000000.0,14907895000000.0,13540416000000.0
1986-06-16 00:00:00,11701077000000.0,11788426000000.0,12205483000000.0,11568562000000.0,12191276000000.0,12487837000000.0,12506706000000.0,13198057000000.0,11723208000000.0
1986-07-16 12:00:00,9309098000000.0,9395044000000.0,9879327000000.0,8696331500000.0,9385252000000.0,9008307000000.0,8965555000000.0,9476864000000.0,8296702400000.0
1986-08-16 12:00:00,7172499400000.0,7535646000000.0,7686208400000.0,6658089000000.0,7591255600000.0,7834326500000.0,6974193000000.0,7404014500000.0,6209949000000.0
1986-09-16 00:00:00,6731709000000.0,6941505500000.0,7488607400000.0,6463263000000.0,7050261700000.0,7562972000000.0,6425010500000.0,6974000000000.0,5693507600000.0
1986-10-16 12:00:00,8188149600000.0,8161048700000.0,9178234000000.0,8144708000000.0,8558903600000.0,8939837000000.0,8081475400000.0,8385189600000.0,7124316000000.0
1986-11-16 00:00:00,10503614000000.0,10186516000000.0,10919429000000.0,10390072000000.0,10590905000000.0,10725764000000.0,10713453000000.0,11066672000000.0,10336061000000.0
1986-12-16 12:00:00,12534649000000.0,11881838000000.0,13029666000000.0,11533187000000.0,12809947000000.0,12738391000000.0,13059528000000.0,13898352000000.0,12334587000000.0
1987-01-16 12:00:00,13909491000000.0,13627071000000.0,14815304000000.0,13598589000000.0,14284011000000.0,14689746000000.0,14838930000000.0,15635835000000.0,13652364000000.0
1987-02-15 00:00:00,14805239000000.0,14497140000000.0,15028583000000.0,14321487000000.0,14798459000000.0,15437762000000.0,15708043000000.0,16368640000000.0,14292229000000.0
1987-03-16 12:00:00,15204092000000.0,14947759000000.0,15442672000000.0,14663804000000.0,15151211000000.0,15723699000000.0,16342472000000.0,17002795000000.0,14669991000000.0
1987-04-16 00:00:00,14985790000000.0,14710466000000.0,15187354000000.0,14207969000000.0,14891041000000.0,15297962000000.0,16172968000000.0,16660283000000.0,14628334000000.0
1987-05-16 12:00:00,14145676000000.0,14128323000000.0,14422471000000.0,13424459000000.0,14090677000000.0,14289170000000.0,14798517000000.0,15491499000000.0,13616047000000.0
1987-06-16 00:00:00,12568761000000.0,12355976000000.0,12026807000000.0,11704371000000.0,12146132000000.0,12508434000000.0,12968016000000.0,12506031000000.0,11146047000000.0
1987-07-16 12:00:00,9217571000000.0,8959625000000.0,9188193000000.0,9064338000000.0,9119983000000.0,8785727000000.0,9025947000000.0,9186715000000.0,8493096500000.0
1987-08-16 12:00:00,6605656600000.0,6825108000000.0,7316496700000.0,7690297300000.0,7207415000000.0,7012078000000.0,6761139000000.0,6711676000000.0,6122141000000.0
1987-09-16 00:00:00,6225476000000.0,6597230000000.0,6982145700000.0,7365885700000.0,6816182000000.0,6778090700000.0,6064936000000.0,6347810000000.0,5923665000000.0
1987-10-16 12:00:00,7835167500000.0,8369719500000.0,8490337700000.0,9257989000000.0,8371028600000.0,8578705400000.0,7889435000000.0,7923017000000.0,7398201000000.0
1987-11-16 00:00:00,10765991000000.0,10328557000000.0,10747766000000.0,10839546000000.0,10357896000000.0,10494979000000.0,10884312000000.0,10188076000000.0,9708437000000.0
1987-12-16 12:00:00,12441736000000.0,12484920000000.0,13018194000000.0,12798210000000.0,12560456000000.0,12479218000000.0,13387302000000.0,12589319000000.0,12171925000000.0
1988-01-16 12:00:00,13920271000000.0,14294329000000.0,14541474000000.0,13596005000000.0,14460942000000.0,14204713000000.0,15758777000000.0,14759369000000.0,13830031000000.0
1988-02-15 12:00:00,14679975000000.0,15085370000000.0,15108275000000.0,14125961000000.0,15015998000000.0,14985654000000.0,16350824000000.0,15530378000000.0,14259915000000.0
1988-03-16 12:00:00,14807831000000.0,15514618000000.0,15440207000000.0,14623387000000.0,15466503000000.0,15080728000000.0,16457807000000.0,15902794000000.0,14706903000000.0
1988-04-16 00:00:00,14563954000000.0,15091039000000.0,15052023000000.0,14334708000000.0,15537272000000.0,14822890000000.0,16065297000000.0,15920846000000.0,14548492000000.0
1988-05-16 12:00:00,13601404000000.0,14124859000000.0,14385642000000.0,13438923000000.0,14526234000000.0,14078393000000.0,14587695000000.0,15049796000000.0,13513031000000.0
1988-06-16 00:00:00,12056492000000.0,12573528000000.0,12504789000000.0,11798688000000.0,12418486000000.0,12570357000000.0,11812628000000.0,11958357000000.0,11366067000000.0
1988-07-16 12:00:00,8849718000000.0,9399986000000.0,9277130000000.0,8890528000000.0,9275369000000.0,9248673000000.0,9602450000000.0,8997039000000.0,8420692000000.0
1988-08-16 12:00:00,7016298000000.0,7691080600000.0,7370394000000.0,7425477300000.0,7527413600000.0,7203645300000.0,7454417500000.0,6757226000000.0,6212394000000.0
1988-09-16 00:00:00,6882743300000.0,7427515000000.0,7093141600000.0,6916932000000.0,7009946000000.0,6910494400000.0,7249674000000.0,6576402300000.0,5321329000000.0
1988-10-16 12:00:00,8193493700000.0,8874879000000.0,8114830000000.0,8234140000000.0,8391266700000.0,8056211000000.0,8964042000000.0,8254800000000.0,7041504500000.0
1988-11-16 00:00:00,10401326000000.0,10504293000000.0,10460929000000.0,9984752000000.0,11090551000000.0,10302638000000.0,10763962000000.0,11098024000000.0,10100538000000.0
1988-12-16 12:00:00,12454379000000.0,12865695000000.0,12822981000000.0,12167668000000.0,13238001000000.0,12607814000000.0,12990291000000.0,13288627000000.0,12220285000000.0
1989-01-16 12:00:00,14233621000000.0,14443152000000.0,14277243000000.0,13794278000000.0,14654683000000.0,14157058000000.0,15021853000000.0,15001753000000.0,13840038000000.0
1989-02-15 00:00:00,14950071000000.0,15207607000000.0,14906960000000.0,14631320000000.0,15199127000000.0,14808727000000.0,15808611000000.0,15668625000000.0,14292550000000.0
1989-03-16 12:00:00,15153215000000.0,15489208000000.0,15197385000000.0,14998279000000.0,15674346000000.0,15246493000000.0,16224781000000.0,16256323000000.0,14656618000000.0
1989-04-16 00:00:00,15189642000000.0,14963617000000.0,14857134000000.0,14740373000000.0,15385602000000.0,15136482000000.0,16118054000000.0,15968807000000.0,14267335000000.0
1989-05-16 12:00:00,14352941000000.0,13736761000000.0,13626915000000.0,13755305000000.0,14589992000000.0,14014068000000.0,15083041000000.0,14608045000000.0,13361710000000.0
1989-06-16 00:00:00,12239835000000.0,12070678000000.0,12071805000000.0,11754647000000.0,11654185000000.0,11863134000000.0,12120462000000.0,12926154000000.0,10910132000000.0
1989-07-16 12:00:00,8793699600000.0,8994990000000.0,9308757000000.0,8051511300000.0,9510512000000.0,9133522000000.0,9198812000000.0,9401501000000.0,7973435000000.0
1989-08-16 12:00:00,6813084000000.0,7105033000000.0,7366017000000.0,6233090000000.0,7596015600000.0,7126152000000.0,7816681600000.0,7606431000000.0,6150954700000.0
1989-09-16 00:00:00,6448036000000.0,6896367000000.0,6988233700000.0,5968544400000.0,7317773400000.0,7072739500000.0,7792366700000.0,7418544000000.0,5832945700000.0
1989-10-16 12:00:00,8051353500000.0,8561904600000.0,8444459000000.0,7229164500000.0,8758577600000.0,8239208500000.0,8888343000000.0,9126510000000.0,7368554000000.0
1989-11-16 00:00:00,10198114000000.0,10376322000000.0,10563285000000.0,9950248000000.0,10379664000000.0,11087972000000.0,10745313000000.0,10999818000000.0,9787678000000.0
1989-12-16 12:00:00,12684631000000.0,12396708000000.0,12434273000000.0,11965764000000.0,12749024000000.0,13458346000000.0,13000288000000.0,13407313000000.0,11915916000000.0
1990-01-16 12:00:00,14023565000000.0,14117226000000.0,13997579000000.0,13654411000000.0,14665522000000.0,14360438000000.0,14786077000000.0,15097418000000.0,13722051000000.0
1990-02-15 00:00:00,14812940000000.0,14866684000000.0,14548772000000.0,14590221000000.0,15337419000000.0,15125916000000.0,15894214000000.0,15722037000000.0,14309039000000.0
1990-03-16 12:00:00,15106301000000.0,14997195000000.0,15100664000000.0,15033005000000.0,15717064000000.0,15654728000000.0,16243569000000.0,16020026000000.0,14349532000000.0
1990-04-16 00:00:00,14684552000000.0,14593306000000.0,15175851000000.0,14722030000000.0,15477710000000.0,15387207000000.0,15987083000000.0,15525415000000.0,14037136000000.0
1990-05-16 12:00:00,13845520000000.0,13679532000000.0,14108036000000.0,13355690000000.0,14597796000000.0,14414817000000.0,14846297000000.0,14644190000000.0,13107121000000.0
1990-06-16 00:00:00,11964460000000.0,11830099000000.0,11757233000000.0,11727124000000.0,12375875000000.0,12170764000000.0,11756183000000.0,12305146000000.0,11712899000000.0
1990-07-16 12:00:00,8248366000000.0,9188445000000.0,8398105000000.0,8513017300000.0,9049357000000.0,8996146000000.0,8739953000000.0,8583109400000.0,8454175500000.0
1990-08-16 12:00:00,6624449700000.0,7500656500000.0,6697047000000.0,6149163000000.0,7426457700000.0,6809235000000.0,7063305500000.0,6766881000000.0,6062826600000.0
1990-09-16 00:00:00,6482703000000.0,7118351000000.0,6410004000000.0,5925167000000.0,7271862500000.0,6457054500000.0,6869925500000.0,6439442000000.0,5331323700000.0
1990-10-16 12:00:00,8066451400000.0,8623165000000.0,7142856000000.0,7541712000000.0,8659092000000.0,8276993400000.0,8085580000000.0,8411265000000.0,7005123000000.0
1990-11-16 00:00:00,10477498000000.0,10822596000000.0,9753984000000.0,10131935000000.0,10537656000000.0,10701459000000.0,10907119000000.0,10941292000000.0,10214670000000.0
1990-12-16 12:00:00,12669125000000.0,12661898000000.0,11866658000000.0,12354586000000.0,12459488000000.0,13097988000000.0,13112719000000.0,13129866000000.0,12427064000000.0
1991-01-16 12:00:00,14743444000000.0,14209161000000.0,13833011000000.0,13645772000000.0,14409626000000.0,14744014000000.0,14923678000000.0,14819514000000.0,13853221000000.0
1991-02-15 00:00:00,15455003000000.0,14781432000000.0,14677416000000.0,14504311000000.0,15451649000000.0,15390898000000.0,15681437000000.0,15369336000000.0,14580647000000.0
1991-03-16 12:00:00,15789717000000.0,15193153000000.0,14876962000000.0,14787476000000.0,16260232000000.0,15714478000000.0,16090835000000.0,15553033000000.0,14814192000000.0
1991-04-16 00:00:00,15689874000000.0,14930784000000.0,14460551000000.0,14596802000000.0,15993736000000.0,15368791000000.0,15886206000000.0,14891195000000.0,14507607000000.0
